TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,3,2,0,57,0,2,0,0,0,4,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,7,40,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,3,0,1,0,3,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,12,144,0,11,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,8,17,0,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,4,68,0,2,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,35,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,10,71,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,51,317,0,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,2,105,0,3,0,3,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,7,5,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,13,44,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,1,348,0,2,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,7,3,0,1,0,1,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,25,39,0,6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,12,230,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,1,10,69,0,1,0,0,0,3,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,6,62,0,1,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,4,74,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,3,95,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,1,70,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,15,7,0,1,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,8,22,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,9,3,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,11,53,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,17,84,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,9,169,0,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,25,215,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,44,80,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,6,102,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,0,16,0,3,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,2,1,79,0,2,0,1,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,5,30,0,1,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,18,0,2,0,2,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,67,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,24,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,3,0,79,0,3,0,3,0,3,0,3,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,1,99,0,3,0,2,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
