TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,1,1,1,1,53,1,9,1,1,8,17,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,6,1,30,1,1,11,19,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,8,1,1,1,1,4,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,33,1,13,1,1,3,64,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,70,1,1,1,1,1,26,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,18,1,19,1,1,15,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,13,1,5,1,1,3,23,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,69,1,3,1,1,3,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,197,1,11,1,1,7,17,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,126,1,6,1,1,6,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,37,1,13,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,40,1,25,1,1,9,28,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,24,1,23,1,1,9,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,4,1,1,1,1,1,15,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,129,1,6,1,1,6,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,61,1,4,1,1,1,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,49,1,20,1,1,4,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,12,1,8,1,1,1,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,25,1,5,1,1,6,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,22,1,9,1,1,5,27,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,38,1,11,1,1,1,14,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,85,1,22,1,1,11,27,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,9,1,12,1,1,7,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,6,1,11,1,1,4,17,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,37,1,3,1,1,1,56,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,30,1,21,1,1,4,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,181,1,5,1,1,2,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,36,1,9,1,1,7,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,56,1,7,1,1,7,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,19,1,12,1,1,5,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,117,1,6,1,1,1,24,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,15,1,13,1,1,5,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,24,1,47,1,1,12,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,31,1,7,1,1,8,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,9,1,1,1,1,8,18,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,17,1,15,1,1,6,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,5,1,20,1,17,1,1,5,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,8,1,9,1,1,16,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,7,1,2,1,1,2,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,32,1,23,1,1,11,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,14,1,53,1,1,33,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,38,1,16,1,1,2,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,14,1,12,1,1,2,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,7,1,1,6,25,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,66,1,7,1,1,5,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,13,1,7,1,1,4,56,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,89,1,20,1,1,7,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,11,1,36,1,1,12,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,66,1,5,1,1,8,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,29,1,2,1,1,4,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,48,1,26,1,1,1,22,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,18,1,5,1,1,4,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,4,1,27,1,1,2,26,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,55,1,29,1,1,12,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,20,1,4,1,1,4,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,11,1,15,1,1,14,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,42,1,1,1,1,5,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,15,1,8,1,1,12,20,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,29,1,8,1,1,8,34,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,7,1,6,1,1,6,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,46,1,9,1,1,5,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,124,1,5,1,1,3,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,3,1,1,2,32,1,0,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,3,1,24,1,6,1,1,10,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,70,1,10,1,1,4,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,35,1,3,1,1,12,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,153,1,4,1,1,12,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,28,1,14,1,1,3,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,24,1,5,1,1,9,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,4,1,26,1,14,1,1,30,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,6,1,11,1,1,3,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,14,1,10,1,1,7,61,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,8,1,11,1,1,2,18,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,18,1,8,1,1,9,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,12,1,14,1,1,1,17,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,63,1,18,1,1,17,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,10,1,6,1,1,6,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,55,1,21,1,1,7,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,21,1,10,1,1,6,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,6,1,1,6,19,1,0,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,2,1,233,1,8,1,1,14,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,16,1,3,1,1,3,14,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,14,1,4,1,1,2,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,3,1,1,8,10,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,37,1,7,1,1,17,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,9,1,1,1,1,7,35,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,145,1,3,1,1,8,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,4,1,63,1,34,1,1,7,14,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,3,1,4,1,1,4,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,24,1,9,1,1,2,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,9,1,18,1,1,18,25,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,60,1,3,1,1,13,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,49,1,9,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,4,1,35,1,5,1,1,17,22,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,55,1,16,1,1,14,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,3,1,1,1,1,2,69,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,14,1,10,1,1,10,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,178,1,4,1,1,4,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,35,1,2,1,1,2,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,18,1,4,1,1,3,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,10,1,1,3,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,42,1,8,1,1,8,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,31,1,34,1,1,29,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,4,1,1,6,10,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,26,1,15,1,1,6,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,10,1,16,1,1,8,28,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,11,1,1,1,1,1,19,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,14,1,38,1,1,15,17,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,15,1,3,1,1,9,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,84,1,7,1,1,7,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,3,1,1,6,17,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,98,1,3,1,1,24,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,29,1,44,1,1,20,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,8,1,14,1,1,3,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,9,1,6,1,1,6,20,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,22,1,4,1,1,8,18,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,11,1,8,1,1,6,40,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,101,1,8,1,1,11,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,64,1,20,1,1,8,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,62,1,8,1,1,2,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,57,1,16,1,1,13,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,22,1,8,1,1,5,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,9,1,13,1,1,8,28,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,101,1,7,1,1,7,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,48,1,17,1,1,19,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,14,1,6,1,1,12,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,52,1,32,1,1,1,20,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,64,1,4,1,1,14,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,122,1,51,1,1,5,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,61,1,5,1,1,2,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,27,1,22,1,1,5,28,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,37,1,12,1,1,4,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,24,1,8,1,1,3,28,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,16,1,26,1,1,2,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,116,1,7,1,1,1,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,4,1,25,1,18,1,1,9,23,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,4,1,10,1,5,1,1,4,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,60,1,1,1,1,2,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,36,1,7,1,1,7,10,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,40,1,8,1,1,8,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,15,1,11,1,1,3,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,76,1,3,1,1,3,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,10,1,24,1,1,17,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,45,1,5,1,1,1,14,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,22,1,6,1,1,10,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,6,1,15,1,1,1,22,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,5,1,36,1,1,7,24,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,39,1,6,1,1,26,19,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,26,1,5,1,1,11,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,5,1,11,1,9,1,1,6,19,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,36,1,22,1,1,4,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,46,1,32,1,1,17,12,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,5,1,25,1,14,1,1,8,26,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,88,1,4,1,1,3,18,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,33,1,8,1,1,3,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,5,1,15,1,1,3,22,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,16,1,10,1,1,6,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,27,1,14,1,1,13,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,2,1,5,1,1,10,14,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,21,1,56,1,1,26,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,5,1,6,1,1,13,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,43,1,24,1,1,13,21,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,112,1,5,1,1,15,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,61,1,3,1,1,1,39,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,41,1,12,1,1,1,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,54,1,13,1,1,5,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,72,1,7,1,1,4,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,31,1,4,1,1,6,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,38,1,2,1,1,1,25,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,64,1,3,1,1,24,16,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,5,1,16,1,1,9,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,210,1,1,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,17,1,1,1,1,8,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,12,1,7,1,1,5,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,17,1,3,1,1,2,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
