p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,2,2,124,124,2,2,1,1,1,2,1,2
1,1,1,1,251,8,3,1,1,1,1,1,1
1,1,1,1,8,2,2,1,1,1,1,1,1
1,7,1,49,579,5,2,1,1,1,9,1,1
1,1,1,1,58,4,1,1,1,1,1,1,1
1,2,1,9,9,9,11,1,1,1,4,1,1
1,3,1,62,62,28,1,1,1,1,3,1,1
1,1,1,41,140,10,3,1,1,1,1,1,1
1,4,3,35,35,4,3,1,1,1,4,1,3
1,3,2,75,26,4,2,1,1,1,3,1,2
1,4,1,63,53,10,3,1,1,1,5,1,1
1,2,1,1,2,2,3,1,1,1,3,1,1
1,2,1,1,57,10,1,1,1,1,2,1,1
1,4,1,1,329,11,2,1,1,1,4,1,1
1,3,1,1,152,1,2,1,1,1,3,1,1
1,1,1,37,213,24,1,1,1,1,1,1,1
1,1,1,1,46,4,1,1,1,1,1,1,1
1,4,1,14,59,14,1,1,1,1,5,1,1
1,2,1,63,99,19,1,1,1,1,2,1,1
1,5,2,1,119,5,3,1,1,1,5,1,2
1,2,1,106,106,29,1,1,1,1,2,1,1
1,1,2,1,164,3,3,1,1,1,2,1,2
1,2,1,1,468,1,1,1,1,1,2,1,1
1,5,1,54,87,12,1,1,1,1,5,1,1
1,3,1,19,19,18,4,1,1,1,3,1,1
1,2,1,77,110,13,6,1,1,1,6,1,1
1,1,2,12,12,12,2,1,1,1,1,1,2
1,4,1,1,20,4,1,1,1,1,4,1,1
1,3,1,23,3,23,4,1,1,1,4,1,1
1,6,2,1,59,8,2,1,1,1,6,1,2
1,1,1,1,144,1,1,1,1,1,1,1,1
1,8,1,21,41,21,5,1,1,1,8,1,1
1,3,2,21,84,6,6,1,1,1,3,1,2
1,9,1,1,126,1,1,1,1,1,9,1,1
1,2,1,1,49,4,4,1,1,1,3,1,1
1,1,1,11,51,11,2,1,1,1,1,1,1
1,2,3,5,53,5,6,1,1,1,3,1,3
1,1,2,18,18,18,4,1,1,1,2,1,2
1,3,1,1,10,3,1,1,1,1,3,1,1
1,6,1,1,194,9,1,1,1,1,7,1,1
1,1,2,43,43,12,5,1,1,1,2,1,2
1,1,1,1,19,9,3,1,1,1,1,1,1
1,3,1,1,15,10,3,1,1,1,3,1,1
1,3,1,42,67,13,4,1,1,1,4,1,1
1,1,1,1,272,2,1,1,1,1,1,1,1
1,3,1,1,32,1,2,1,1,1,3,1,1
1,1,3,1,38,3,3,1,1,1,1,1,3
1,3,1,1,42,7,2,1,1,1,3,1,1
1,1,1,26,26,23,1,1,1,1,1,1,1
1,8,4,1,31,2,4,1,1,1,8,1,4
1,7,1,1,41,3,1,1,1,1,7,1,1
1,1,1,1,4,4,6,1,1,1,1,1,1
1,1,2,1,63,4,6,1,1,1,2,1,2
1,2,1,1,407,2,1,1,1,1,2,1,1
1,3,1,168,45,6,3,1,1,1,3,1,1
1,1,2,76,23,14,2,1,1,1,2,1,2
1,5,1,128,172,6,1,1,1,1,6,1,1
1,4,1,1,40,5,1,1,1,1,4,1,1
1,7,1,1,82,15,1,1,1,1,7,1,1
1,5,1,25,110,22,8,1,1,1,5,1,1
1,3,1,33,43,23,1,1,1,1,4,1,1
1,1,2,19,84,19,2,1,1,1,1,1,2
1,2,1,1,243,7,1,1,1,1,2,1,1
1,1,1,1,25,6,1,1,1,1,1,1,1
1,2,1,1,10,2,2,1,1,1,2,1,1
1,2,2,16,137,2,2,1,1,1,2,1,2
1,3,1,1,426,2,2,1,1,1,3,1,1
1,1,1,12,12,7,1,1,1,1,1,1,1
1,11,1,53,140,18,1,1,1,1,11,1,1
1,2,2,94,5,2,2,1,1,1,2,1,2
1,1,2,1,8,1,2,1,1,1,2,1,2
1,4,1,22,22,4,1,1,1,1,4,1,1
1,8,1,1,29,1,1,1,1,1,8,1,1
1,2,1,1,12,1,1,1,1,1,2,1,1
1,2,1,1,128,1,2,1,1,1,2,1,1
1,1,1,1,5,5,2,1,1,1,1,1,1
1,1,1,1,59,3,1,1,1,1,1,1,1
1,5,1,67,321,11,3,1,1,1,5,1,1
1,3,1,24,81,8,3,1,1,1,3,1,1
1,2,1,1,2,2,6,1,1,1,4,1,1
1,1,2,75,81,6,6,1,1,1,2,1,2
1,2,4,32,20,16,6,1,1,1,4,1,4
1,1,1,1,27,13,1,1,1,1,1,1,1
1,6,1,1,79,1,1,1,1,1,6,1,1
1,1,3,1,34,2,3,1,1,1,3,1,3
1,2,2,8,123,8,2,1,1,1,2,1,2
1,1,1,1,122,2,1,1,1,1,1,1,1
1,5,1,1,75,1,1,1,1,1,5,1,1
1,1,2,1,255,6,2,1,1,1,1,1,2
1,6,1,51,52,19,1,1,1,1,6,1,1
1,2,1,1,60,4,1,1,1,1,3,1,1
1,1,2,58,63,2,2,1,1,1,2,1,2
1,1,1,150,38,15,1,1,1,1,1,1,1
1,2,1,1,14,1,4,1,1,1,4,1,1
1,2,1,1,180,2,2,1,1,1,2,1,1
1,1,2,1,21,3,5,1,1,1,2,1,2
1,1,1,1,24,1,1,1,1,1,1,1,1
1,1,1,86,86,6,2,1,1,1,1,1,1
1,4,3,12,12,3,3,1,1,1,4,1,3
1,1,1,1,65,1,1,1,1,1,1,1,1
1,1,1,1,27,2,1,1,1,1,1,1,1
1,2,2,48,110,11,2,1,1,1,2,1,2
1,4,1,11,66,11,8,1,1,1,8,1,1
1,1,1,70,56,14,9,1,1,1,1,1,1
1,1,2,14,102,14,2,1,1,1,2,1,2
1,4,1,1,39,1,1,1,1,1,4,1,1
1,2,1,1,47,1,2,1,1,1,2,1,1
1,4,1,1,227,4,3,1,1,1,4,1,1
1,1,2,1,1,5,2,1,1,1,2,1,2
1,1,1,1,6,3,2,1,1,1,1,1,1
1,1,2,1,62,3,2,1,1,1,2,1,2
1,4,1,1,60,2,1,1,1,1,5,1,1
1,5,1,1,19,1,3,1,1,1,5,1,1
1,1,2,94,94,9,4,1,1,1,2,1,2
1,1,1,1,67,3,3,1,1,1,1,1,1
1,2,2,23,16,8,2,1,1,1,2,1,2
1,2,1,1,117,1,1,1,1,1,4,1,1
1,5,2,1,347,5,5,1,1,1,5,1,2
1,2,1,1,97,2,1,1,1,1,2,1,1
1,6,1,1,161,12,3,1,1,1,6,1,1
1,1,1,8,27,8,3,1,1,1,1,1,1
1,4,1,133,28,7,1,1,1,1,4,1,1
1,3,2,1,312,3,3,1,1,1,3,1,2
1,2,1,1,193,1,1,1,1,1,4,1,1
1,2,1,1,80,7,3,1,1,1,2,1,1
1,2,1,1,56,1,1,1,1,1,3,1,1
1,1,1,1,28,1,1,1,1,1,1,1,1
1,2,1,1,11,2,6,1,1,1,2,1,1
1,5,1,1,190,3,2,1,1,1,5,1,1
1,5,1,1,94,3,11,1,1,1,10,1,1
1,1,2,68,68,5,5,1,1,1,2,1,2
1,2,1,1,64,5,1,1,1,1,2,1,1
1,4,2,1,123,8,3,1,1,1,4,1,2
1,1,1,1,34,2,2,1,1,1,1,1,1
1,1,1,1,10,10,2,1,1,1,1,1,1
1,2,2,93,127,5,2,1,1,1,2,1,2
1,4,1,1,10,6,2,1,1,1,5,1,1
1,9,1,1,9,9,3,1,1,1,10,1,1
1,1,2,1,24,8,3,1,1,1,1,1,2
1,2,1,68,288,7,5,1,1,1,3,1,1
1,1,1,1,119,2,16,1,1,1,1,1,1
1,3,1,29,29,29,7,1,1,1,4,1,1
1,5,1,1,36,2,1,1,1,1,6,1,1
1,1,1,18,216,8,1,1,1,1,1,1,1
1,2,1,1,112,6,1,1,1,1,2,1,1
