 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #433,0,0,0,0,0,0,0,0,0,4,9,0,1
eChild #434,0,0,0,0,0,0,0,0,0,1,7,0,4
eChild #435,0,0,0,0,0,0,0,0,0,1,25,0,1
eChild #436,0,0,0,3,0,0,0,0,0,0,6,0,0
eChild #437,0,0,0,0,0,0,0,0,0,3,4,0,6
eChild #438,0,0,0,1,0,0,0,0,0,12,3,0,0
eChild #439,0,0,0,0,0,0,0,0,0,6,3,0,6
eChild #440,0,0,0,0,0,0,0,0,0,2,0,0,4
eChild #441,0,0,0,2,0,0,0,0,0,5,2,0,0
eChild #442,0,0,0,1,0,0,0,0,0,2,0,0,4
eChild #443,0,0,0,0,0,0,0,0,0,3,2,0,3
eChild #444,0,0,0,0,0,0,0,0,0,2,39,0,5
eChild #445,0,0,0,1,0,0,0,0,0,7,1,0,0
eChild #446,0,0,0,1,0,0,0,0,0,1,14,0,0
eChild #447,0,0,0,0,0,0,0,0,0,1,4,0,5
eChild #448,0,0,0,2,0,0,0,0,0,11,1,0,0
eChild #449,0,0,0,1,0,0,0,0,0,2,4,0,0
eChild #450,0,0,0,1,0,0,0,0,0,2,6,0,0
eChild #451,0,0,0,3,0,0,0,0,0,1,4,0,1
eChild #452,0,0,0,0,0,0,0,0,0,9,3,0,2
eChild #453,0,0,0,1,0,0,0,0,0,8,10,0,0
eChild #454,0,0,0,0,0,0,0,0,0,0,4,0,2
eChild #455,0,0,0,0,0,0,0,0,0,0,15,0,1
eChild #456,0,0,0,2,0,0,0,0,0,9,4,0,0
eChild #457,0,0,0,0,0,0,0,0,0,10,2,0,3
eChild #458,0,0,0,0,0,0,0,0,0,6,3,0,7
eChild #459,0,0,0,0,0,0,0,0,0,4,6,0,3
eChild #460,0,0,0,0,0,0,0,0,0,3,17,0,1
eChild #461,0,0,0,1,0,0,0,0,0,10,4,0,0
eChild #462,0,0,0,0,0,0,0,0,0,2,20,0,1
eChild #463,0,0,0,0,0,0,0,0,0,5,8,0,1
eChild #464,0,0,0,2,0,0,0,0,0,0,4,0,0
eChild #465,0,0,0,0,0,0,0,0,0,4,5,0,3
eChild #466,0,0,0,1,0,0,0,0,0,10,14,0,0
eChild #467,0,0,0,3,0,0,0,0,0,4,2,0,0
eChild #468,0,0,0,0,0,0,0,0,0,0,1,0,3
eChild #469,0,0,0,1,0,0,0,0,0,12,3,0,0
eChild #470,0,0,0,0,0,0,0,0,0,1,13,0,1
eChild #471,0,0,0,0,0,0,0,0,0,10,1,0,2
eChild #472,0,0,0,1,0,0,0,0,0,6,4,0,0
eChild #473,0,0,0,1,0,0,0,0,0,0,2,0,0
eChild #474,0,0,0,0,0,0,0,0,0,19,0,0,1
eChild #475,0,0,0,1,0,0,0,0,0,0,11,0,0
eChild #476,0,0,0,0,0,0,0,0,0,0,12,0,1
eChild #477,0,0,0,0,0,0,0,0,0,4,5,0,1
eChild #478,0,0,0,1,0,0,0,0,0,2,19,0,0
eChild #479,0,0,0,0,0,0,0,0,0,19,1,0,2
eChild #480,0,0,0,0,0,0,0,0,0,3,0,0,4
eChild #481,0,0,0,0,0,0,0,0,0,1,0,0,3
eChild #482,0,0,0,0,0,0,0,0,0,1,0,0,2
eChild #483,0,0,0,0,0,0,0,0,0,7,33,0,4
eChild #484,0,0,0,2,0,0,0,0,0,11,6,0,0
eChild #485,0,0,0,1,0,0,0,0,0,10,7,0,0
eChild #486,0,0,0,0,0,0,0,0,0,3,18,0,2
eChild #487,0,0,0,0,0,0,0,0,0,1,0,0,2
eChild #488,0,0,0,1,0,0,0,0,0,0,11,0,0
eChild #489,0,0,0,1,0,0,0,0,0,1,9,0,2
eChild #490,0,0,0,0,0,0,0,0,0,3,19,0,3
eChild #491,0,0,0,0,0,0,0,0,0,12,0,0,4
eChild #492,0,0,0,0,0,0,0,0,0,4,9,0,3
eChild #493,0,0,0,6,0,0,0,0,0,3,12,0,0
eChild #494,0,0,0,0,0,0,0,0,0,2,28,0,2
eChild #495,0,0,0,1,0,0,0,0,0,9,3,0,5
eChild #496,0,0,0,0,0,0,0,0,0,0,7,0,1
eChild #497,0,0,0,0,0,0,0,0,0,4,0,0,2
eChild #498,0,0,0,3,0,0,0,0,0,2,0,0,1
eChild #499,0,0,0,1,0,0,0,0,0,1,42,0,0
eChild #500,0,0,0,3,0,0,0,0,0,6,4,0,0
eChild #501,0,0,0,1,0,0,0,0,0,0,23,0,0
eChild #502,0,0,0,0,0,0,0,0,0,1,6,0,2
eChild #503,0,0,0,2,0,0,0,0,0,2,9,0,6
eChild #504,0,0,0,0,0,0,0,0,0,1,8,0,1
eChild #505,0,0,0,1,0,0,0,0,0,0,8,0,0
eChild #506,0,0,0,4,0,0,0,0,0,1,10,0,0
eChild #507,0,0,0,0,0,0,0,0,0,1,0,0,2
eChild #508,0,0,0,4,0,0,0,0,0,0,23,0,0
eChild #509,0,0,0,0,0,0,0,0,0,0,11,0,1
eChild #510,0,0,0,0,0,0,0,0,0,3,8,0,4
eChild #511,0,0,0,0,0,0,0,0,0,0,1,0,7
eChild #512,0,0,0,1,0,0,0,0,0,3,4,0,0
eChild #513,0,0,0,1,0,0,0,0,0,7,12,0,0
eChild #514,0,0,0,0,0,0,0,0,0,3,20,0,4
eChild #515,0,0,0,0,0,0,0,0,0,3,45,0,1
eChild #516,0,0,0,0,0,0,0,0,0,2,10,0,2
eChild #517,0,0,0,6,0,0,0,0,0,5,34,0,0
eChild #518,0,0,0,0,0,0,0,0,0,21,43,0,2
eChild #519,0,0,0,0,0,0,0,0,0,1,24,0,2
eChild #520,0,0,0,0,0,0,0,0,0,11,9,0,1
eChild #521,0,0,0,2,0,0,0,0,0,21,8,0,0
eChild #522,0,0,0,2,0,0,0,0,0,5,3,0,1
eChild #523,0,0,0,0,0,0,0,0,0,11,1,0,2
eChild #524,0,0,0,0,0,0,0,0,0,11,0,0,1
eChild #525,0,0,0,0,0,0,0,0,0,2,1,0,6
eChild #526,0,0,0,0,0,0,0,0,0,3,2,0,1
eChild #527,0,0,0,0,0,0,0,0,0,13,11,0,1
eChild #528,0,0,0,0,0,0,0,0,0,0,3,0,2
eChild #529,0,0,0,2,0,0,0,0,0,1,2,0,0
eChild #530,0,0,0,0,0,0,0,0,0,0,42,0,1
eChild #531,0,0,0,0,0,0,0,0,0,0,11,0,5
eChild #532,0,0,0,1,0,0,0,0,0,1,5,0,0
eChild #533,0,0,0,2,0,0,0,0,0,8,22,0,0
eChild #534,0,0,0,0,0,0,0,0,0,9,1,0,4
eChild #535,0,0,0,0,0,0,0,0,0,2,6,0,1
eChild #536,0,0,0,0,0,0,0,0,0,0,8,0,2
eChild #537,0,0,0,0,0,0,0,0,0,2,9,0,1
eChild #538,0,0,0,1,0,0,0,0,0,0,3,0,0
eChild #539,0,0,0,0,0,0,0,0,0,2,15,0,3
eChild #540,0,0,0,0,0,0,0,0,0,14,2,0,1
eChild #541,0,0,0,2,0,0,0,0,0,4,23,0,0
eChild #542,0,0,0,2,0,0,0,0,0,1,8,0,0
eChild #543,0,0,0,0,0,0,0,0,0,0,27,0,5
eChild #544,0,0,0,0,0,0,0,0,0,4,15,0,1
eChild #545,0,0,0,4,0,0,0,0,0,7,8,0,0
eChild #546,0,0,0,0,0,0,0,0,0,13,4,0,1
eChild #547,0,0,0,0,0,0,0,0,0,14,2,0,1
eChild #548,0,0,0,1,0,0,0,0,0,1,22,0,0
eChild #549,0,0,0,1,0,0,0,0,0,1,22,0,0
eChild #550,0,0,0,2,0,0,0,0,0,4,2,0,0
eChild #551,0,0,0,5,0,0,0,0,0,12,1,0,0
eChild #552,0,0,0,0,0,0,0,0,0,6,2,0,1
eChild #553,0,0,0,0,0,0,0,0,0,0,21,0,1
eChild #554,0,0,0,5,0,0,0,0,0,0,6,0,0
eChild #555,0,0,0,3,0,0,0,0,0,8,1,0,0
eChild #556,0,0,0,1,0,0,0,0,0,7,13,0,6
eChild #557,0,0,0,0,0,0,0,0,0,6,8,0,2
eChild #558,0,0,0,0,0,0,0,0,0,8,0,0,1
eChild #559,0,0,0,0,0,0,0,0,0,7,19,0,2
eChild #560,0,0,0,3,0,0,0,0,0,3,18,0,0
eChild #561,0,0,0,0,0,0,0,0,0,1,11,0,2
eChild #562,0,0,0,0,0,0,0,0,0,1,18,0,3
eChild #563,0,0,0,0,0,0,0,0,0,7,2,0,5
eChild #564,0,0,0,5,0,0,0,0,0,3,2,0,0
eChild #565,0,0,0,0,0,0,0,0,0,18,0,0,1
eChild #566,0,0,0,1,0,0,0,0,0,4,7,0,0
eChild #567,0,0,0,2,0,0,0,0,0,0,8,0,0
eChild #568,0,0,0,0,0,0,0,0,0,1,9,0,1
eChild #569,0,0,0,0,0,0,0,0,0,2,1,0,3
eChild #570,0,0,0,0,0,0,0,0,0,8,39,0,1
eChild #571,0,0,0,5,0,0,0,0,0,29,2,0,0
eChild #572,0,0,0,3,0,0,0,0,0,2,16,0,0
eChild #573,0,0,0,0,0,0,0,0,0,3,15,0,2
eChild #574,0,0,0,0,0,0,0,0,0,3,31,0,2
eChild #575,0,0,0,5,0,0,0,0,0,0,13,0,0
eChild #576,0,0,0,1,0,0,0,0,0,15,1,0,0
eChild #577,0,0,0,0,0,0,0,0,0,1,5,0,1
eChild #578,0,0,0,2,0,0,0,0,0,0,7,0,0
eChild #579,0,0,0,0,0,0,0,0,0,0,12,0,7
eChild #580,0,0,0,1,0,0,0,0,0,0,27,0,0
eChild #581,0,0,0,1,0,0,0,0,0,2,12,0,0
eChild #582,0,0,0,2,0,0,0,0,0,1,10,0,0
eChild #583,0,0,0,1,0,0,0,0,0,4,5,0,0
eChild #584,0,0,0,1,0,0,0,0,0,1,0,0,2
eChild #585,0,0,0,0,0,0,0,0,0,0,9,0,1
eChild #586,0,0,0,0,0,0,0,0,0,0,1,0,5
eChild #587,0,0,0,1,0,0,0,0,0,12,7,0,3
eChild #588,0,0,0,0,0,0,0,0,0,1,8,0,1
eChild #589,0,0,0,0,0,0,0,0,0,2,45,0,1
eChild #590,0,0,0,0,0,0,0,0,0,5,10,0,3
eChild #591,0,0,0,1,0,0,0,0,0,1,9,0,0
eChild #592,0,0,0,1,0,0,0,0,0,3,0,0,2
eChild #593,0,0,0,4,0,0,0,0,0,8,44,0,0
eChild #594,0,0,0,0,0,0,0,0,0,3,22,0,1
eChild #595,0,0,0,0,0,0,0,0,0,14,2,0,1
eChild #596,0,0,0,0,0,0,0,0,0,5,29,0,2
eChild #597,0,0,0,2,0,0,0,0,0,6,1,0,0
eChild #598,0,0,0,0,0,0,0,0,0,0,7,0,1
eChild #599,0,0,0,0,0,0,0,0,0,14,21,0,3
eChild #600,0,0,0,0,0,0,0,0,0,7,0,0,3
eChild #601,0,0,0,0,0,0,0,0,0,0,9,0,4
eChild #602,0,0,0,0,0,0,0,0,0,1,20,0,3
eChild #603,0,0,0,0,0,0,0,0,0,1,3,0,1
eChild #604,0,0,0,0,0,0,0,0,0,4,18,0,2
eChild #605,0,0,0,0,0,0,0,0,0,4,1,0,5
eChild #606,0,0,0,3,0,0,0,0,0,4,8,0,0
eChild #607,0,0,0,1,0,0,0,0,0,2,10,0,0
eChild #608,0,0,0,1,0,0,0,0,0,7,3,0,0
eChild #609,0,0,0,0,0,0,0,0,0,5,0,0,2
eChild #610,0,0,0,1,0,0,0,0,0,9,16,0,0
eChild #611,0,0,0,0,0,0,0,0,0,3,0,0,1
eChild #612,0,0,0,1,0,0,0,0,0,0,12,0,0
eChild #613,0,0,0,1,0,0,0,0,0,5,1,0,3
eChild #614,0,0,0,0,0,0,0,0,0,3,0,0,1
eChild #615,0,0,0,0,0,0,0,0,0,3,4,0,1
eChild #616,0,0,0,1,0,0,0,0,0,7,6,0,0
eChild #617,0,0,0,1,0,0,0,0,0,3,4,0,0
eChild #618,0,0,0,2,0,0,0,0,0,1,16,0,0
eChild #619,0,0,0,0,0,0,0,0,0,3,2,0,1
eChild #620,0,0,0,0,0,0,0,0,0,5,1,0,2
eChild #621,0,0,0,0,0,0,0,0,0,1,0,0,3
eChild #622,0,0,0,4,0,0,0,0,0,1,66,0,0
eChild #623,0,0,0,0,0,0,0,0,0,5,2,0,4
eChild #624,0,0,0,0,0,0,0,0,0,0,2,0,1
eChild #625,0,0,0,0,0,0,0,0,0,1,14,0,1
eChild #626,0,0,0,2,0,0,0,0,0,6,3,0,0
eChild #627,0,0,0,4,0,0,0,0,0,7,0,0,1
eChild #628,0,0,0,4,0,0,0,0,0,1,15,0,0
eChild #629,0,0,0,1,0,0,0,0,0,7,16,0,0
eChild #630,0,0,0,4,0,0,0,0,0,2,26,0,0
eChild #631,0,0,0,0,0,0,0,0,0,11,7,0,2
eChild #632,0,0,0,2,0,0,0,0,0,5,15,0,0
eChild #633,0,0,0,0,0,0,0,0,0,24,5,0,1
eChild #634,0,0,0,2,0,0,0,0,0,2,5,0,0
eChild #635,0,0,0,1,0,0,0,0,0,0,9,0,0
eChild #636,0,0,0,0,0,0,0,0,0,8,22,0,2
eChild #637,0,0,0,1,0,0,0,0,0,2,7,0,0
eChild #638,0,0,0,0,0,0,0,0,0,6,5,0,1
eChild #639,0,0,0,1,0,0,0,0,0,1,16,0,0
eChild #640,0,0,0,1,0,0,0,0,0,0,5,0,0
eChild #641,0,0,0,2,0,0,0,0,0,10,2,0,0
eChild #642,0,0,0,1,0,0,0,0,0,5,2,0,0
eChild #643,0,0,0,0,0,0,0,0,0,17,3,0,2
eChild #644,0,0,0,0,0,0,0,0,0,18,33,0,1
eChild #645,0,0,0,0,0,0,0,0,0,10,5,0,3
eChild #646,0,0,0,0,0,0,0,0,0,9,12,0,1
eChild #647,0,0,0,1,0,0,0,0,0,5,1,0,0
eChild #648,0,0,0,0,0,0,0,0,0,3,1,0,6
eChild #649,0,0,0,0,0,0,0,0,0,6,7,0,5
eChild #650,0,0,0,1,0,0,0,0,0,11,5,0,0
eChild #651,0,0,0,2,0,0,0,0,0,1,3,0,0
eChild #652,0,0,0,0,0,0,0,0,0,2,5,0,1
eChild #653,0,0,0,0,0,0,0,0,0,4,6,0,3
eChild #654,0,0,0,0,0,0,0,0,0,0,4,0,1
eChild #655,0,0,0,0,0,0,0,0,0,5,9,0,1
eChild #656,0,0,0,3,0,0,0,0,0,6,5,0,0
eChild #657,0,0,0,1,0,0,0,0,0,4,5,0,0
eChild #658,0,0,0,0,0,0,0,0,0,16,17,0,2
eChild #659,0,0,0,0,0,0,0,0,0,18,1,0,3
eChild #660,0,0,0,4,0,0,0,0,0,11,22,0,1
eChild #661,0,0,0,0,0,0,0,0,0,8,10,0,2
eChild #662,0,0,0,0,0,0,0,0,0,1,2,0,5
eChild #663,0,0,0,0,0,0,0,0,0,1,9,0,2
eChild #664,0,0,0,0,0,0,0,0,0,3,7,0,2
eChild #665,0,0,0,0,0,0,0,0,0,0,23,0,2
eChild #666,0,0,0,2,0,0,0,0,0,0,4,0,1
eChild #667,0,0,0,2,0,0,0,0,0,6,3,0,0
eChild #668,0,0,0,2,0,0,0,0,0,4,9,0,0
eChild #669,0,0,0,1,0,0,0,0,0,1,21,0,8
eChild #670,0,0,0,2,0,0,0,0,0,1,0,0,1
eChild #671,0,0,0,2,0,0,0,0,0,1,6,0,0
eChild #672,0,0,0,0,0,0,0,0,0,0,7,0,2
eChild #673,0,0,0,1,0,0,0,0,0,0,1,0,0
eChild #674,0,0,0,1,0,0,0,0,0,0,8,0,0
eChild #675,0,0,0,0,0,0,0,0,0,0,1,0,4
eChild #676,0,0,0,2,0,0,0,0,0,1,16,0,1
eChild #677,0,0,0,1,0,0,0,0,0,6,2,0,0
eChild #678,0,0,0,1,0,0,0,0,0,1,24,0,0
eChild #679,0,0,0,0,0,0,0,0,0,5,9,0,1
eChild #680,0,0,0,1,0,0,0,0,0,2,12,0,0
eChild #681,0,0,0,1,0,0,0,0,0,7,1,0,0
eChild #682,0,0,0,3,0,0,0,0,0,1,6,0,0
eChild #683,0,0,0,0,0,0,0,0,0,1,0,0,8
eChild #684,0,0,0,0,0,0,0,0,0,0,7,0,1
eChild #685,0,0,0,0,0,0,0,0,0,10,4,0,1
eChild #686,0,0,0,5,0,0,0,0,0,2,3,0,0
eChild #687,0,0,0,4,0,0,0,0,0,5,41,0,0
eChild #688,0,0,0,0,0,0,0,0,0,1,25,0,5
eChild #689,0,0,0,2,0,0,0,0,0,2,12,0,0
eChild #690,0,0,0,1,0,0,0,0,0,3,2,0,0
eChild #691,0,0,0,2,0,0,0,0,0,8,47,0,0
eChild #692,0,0,0,0,0,0,0,0,0,1,0,0,1
eChild #693,0,0,0,0,0,0,0,0,0,1,8,0,3
eChild #694,0,0,0,1,0,0,0,0,0,1,2,0,0
eChild #695,0,0,0,0,0,0,0,0,0,0,2,0,6
eChild #696,0,0,0,1,0,0,0,0,0,12,2,0,0
eChild #697,0,0,0,0,0,0,0,0,0,0,11,0,3
eChild #698,0,0,0,2,0,0,0,0,0,1,30,0,0
eChild #699,0,0,0,3,0,0,0,0,0,0,23,0,0
eChild #700,0,0,0,0,0,0,0,0,0,1,20,0,1
eChild #701,0,0,0,1,0,0,0,0,0,10,53,0,4
eChild #702,0,0,0,0,0,0,0,0,0,0,10,0,5
eChild #703,0,0,0,0,0,0,0,0,0,13,9,0,1
eChild #704,0,0,0,0,0,0,0,0,0,4,0,0,1
eChild #705,0,0,0,0,0,0,0,0,0,3,5,0,2
eChild #706,0,0,0,0,0,0,0,0,0,4,5,0,2
eChild #707,0,0,0,0,0,0,0,0,0,4,15,0,1
eChild #708,0,0,0,0,0,0,0,0,0,11,19,0,1
eChild #709,0,0,0,3,0,0,0,0,0,4,0,0,1
eChild #710,0,0,0,0,0,0,0,0,0,1,17,0,4
eChild #711,0,0,0,2,0,0,0,0,0,3,8,0,0
eChild #712,0,0,0,0,0,0,0,0,0,1,13,0,3
eChild #713,0,0,0,0,0,0,0,0,0,12,2,0,1
eChild #714,0,0,0,0,0,0,0,0,0,2,8,0,1
eChild #715,0,0,0,0,0,0,0,0,0,2,1,0,3
eChild #716,0,0,0,0,0,0,0,0,0,9,15,0,1
eChild #717,0,0,0,1,0,0,0,0,0,21,26,0,0
eChild #718,0,0,0,2,0,0,0,0,0,17,4,0,0
eChild #719,0,0,0,1,0,0,0,0,0,6,8,0,0
eChild #720,0,0,0,1,0,0,0,0,0,9,14,0,0
eChild #721,0,0,0,1,0,0,0,0,0,3,11,0,0
eChild #722,0,0,0,0,0,0,0,0,0,2,21,0,2
eChild #723,0,0,0,0,0,0,0,0,0,0,17,0,5
eChild #724,0,0,0,0,0,0,0,0,0,0,25,0,5
eChild #725,0,0,0,0,0,0,0,0,0,1,18,0,1
eChild #726,0,0,0,0,0,0,0,0,0,0,8,0,2
eChild #727,0,0,0,0,0,0,0,0,0,0,3,0,1
eChild #728,0,0,0,0,0,0,0,0,0,5,3,0,1
eChild #729,0,0,0,0,0,0,0,0,0,0,7,0,2
eChild #730,0,0,0,0,0,0,0,0,0,0,6,0,3
eChild #731,0,0,0,2,0,0,0,0,0,4,6,0,0
eChild #732,0,0,0,1,0,0,0,0,0,11,14,0,0
eChild #733,0,0,0,0,0,0,0,0,0,0,17,0,3
eChild #734,0,0,0,0,0,0,0,0,0,7,5,0,4
eChild #735,0,0,0,1,0,0,0,0,0,7,13,0,6
eChild #736,0,0,0,0,0,0,0,0,0,1,4,0,2
eChild #737,0,0,0,0,0,0,0,0,0,14,3,0,1
eChild #738,0,0,0,0,0,0,0,0,0,2,29,0,1
eChild #739,0,0,0,6,0,0,0,0,0,4,10,0,0
eChild #740,0,0,0,2,0,0,0,0,0,6,19,0,0
eChild #741,0,0,0,0,0,0,0,0,0,13,24,0,1
eChild #742,0,0,0,0,0,0,0,0,0,5,3,0,1
eChild #743,0,0,0,0,0,0,0,0,0,0,1,0,2
eChild #744,0,0,0,0,0,0,0,0,0,12,4,0,1
eChild #745,0,0,0,1,0,0,0,0,0,10,30,0,0
eChild #746,0,0,0,0,0,0,0,0,0,4,20,0,1
eChild #747,0,0,0,1,0,0,0,0,0,1,20,0,0
eChild #748,0,0,0,0,0,0,0,0,0,0,1,0,9
eChild #749,0,0,0,0,0,0,0,0,0,4,7,0,1
eChild #750,0,0,0,3,0,0,0,0,0,1,3,0,0
eChild #751,0,0,0,2,0,0,0,0,0,0,5,0,0
eChild #752,0,0,0,1,0,0,0,0,0,0,8,0,0
eChild #753,0,0,0,0,0,0,0,0,0,8,2,0,6
eChild #754,0,0,0,0,0,0,0,0,0,1,2,0,5
eChild #755,0,0,0,3,0,0,0,0,0,1,21,0,0
eChild #756,0,0,0,0,0,0,0,0,0,1,0,0,1
eChild #757,0,0,0,0,0,0,0,0,0,0,13,0,3
eChild #758,0,0,0,0,0,0,0,0,0,2,4,0,2
eChild #759,0,0,0,3,0,0,0,0,0,3,5,0,0
eChild #760,0,0,0,0,0,0,0,0,0,6,39,0,2
eChild #761,0,0,0,1,0,0,0,0,0,3,10,0,0
eChild #762,0,0,0,7,0,0,0,0,0,0,8,0,0
eChild #763,0,0,0,2,0,0,0,0,0,2,6,0,0
eChild #764,0,0,0,0,0,0,0,0,0,3,6,0,1
eChild #765,0,0,0,1,0,0,0,0,0,2,11,0,0
eChild #766,0,0,0,0,0,0,0,0,0,6,3,0,1
eChild #767,0,0,0,6,0,0,0,0,0,0,3,0,0
eChild #768,0,0,0,0,0,0,0,0,0,1,2,0,3
eChild #769,0,0,0,2,0,0,0,0,0,1,2,0,0
eChild #770,0,0,0,0,0,0,0,0,0,16,0,0,3
eChild #771,0,0,0,1,0,0,0,0,0,1,9,0,0
eChild #772,0,0,0,2,0,0,0,0,0,1,2,0,0
eChild #773,0,0,0,0,0,0,0,0,0,2,16,0,3
eChild #774,0,0,0,0,0,0,0,0,0,0,5,0,1
eChild #775,0,0,0,0,0,0,0,0,0,1,6,0,1
eChild #776,0,0,0,0,0,0,0,0,0,2,0,0,1
eChild #777,0,0,0,0,0,0,0,0,0,9,5,0,1
eChild #778,0,0,0,5,0,0,0,0,0,0,10,0,0
eChild #779,0,0,0,0,0,0,0,0,0,4,10,0,1
eChild #780,0,0,0,0,0,0,0,0,0,8,2,0,1
eChild #781,0,0,0,0,0,0,0,0,0,6,0,0,1
eChild #782,0,0,0,0,0,0,0,0,0,0,26,0,7
eChild #783,0,0,0,0,0,0,0,0,0,2,23,0,1
eChild #784,0,0,0,2,0,0,0,0,0,3,6,0,0
eChild #785,0,0,0,3,0,0,0,0,0,3,27,0,0
eChild #786,0,0,0,3,0,0,0,0,0,5,3,0,0
eChild #787,0,0,0,0,0,0,0,0,0,7,4,0,1
eChild #788,0,0,0,2,0,0,0,0,0,2,11,0,0
eChild #789,0,0,0,0,0,0,0,0,0,4,0,0,4
eChild #790,0,0,0,2,0,0,0,0,0,5,49,0,1
eChild #791,0,0,0,0,0,0,0,0,0,3,7,0,1
eChild #792,0,0,0,1,0,0,0,0,0,0,7,0,0
eChild #793,0,0,0,2,0,0,0,0,0,4,17,0,0
eChild #794,0,0,0,0,0,0,0,0,0,5,7,0,2
eChild #795,0,0,0,1,0,0,0,0,0,1,6,0,0
eChild #796,0,0,0,4,0,0,0,0,0,13,6,0,0
eChild #797,0,0,0,2,0,0,0,0,0,4,0,0,1
eChild #798,0,0,0,0,0,0,0,0,0,1,2,0,5
eChild #799,0,0,0,2,0,0,0,0,0,2,0,0,5
eChild #800,0,0,0,3,0,0,0,0,0,0,10,0,0
eChild #801,0,0,0,1,0,0,0,0,0,5,36,0,0
eChild #802,0,0,0,0,0,0,0,0,0,1,9,0,3
eChild #803,0,0,0,0,0,0,0,0,0,6,30,0,3
eChild #804,0,0,0,0,0,0,0,0,0,1,2,0,1
eChild #805,0,0,0,0,0,0,0,0,0,1,0,0,1
eChild #806,0,0,0,1,0,0,0,0,0,3,8,0,0
eChild #807,0,0,0,0,0,0,0,0,0,3,6,0,2
eChild #808,0,0,0,0,0,0,0,0,0,1,8,0,3
eChild #809,0,0,0,0,0,0,0,0,0,7,6,0,2
eChild #810,0,0,0,1,0,0,0,0,0,0,4,0,0
eChild #811,0,0,0,1,0,0,0,0,0,0,11,0,0
eChild #812,0,0,0,0,0,0,0,0,0,10,29,0,1
eChild #813,0,0,0,2,0,0,0,0,0,5,2,0,0
eChild #814,0,0,0,0,0,0,0,0,0,8,5,0,3
eChild #815,0,0,0,1,0,0,0,0,0,6,2,0,0
eChild #816,0,0,0,1,0,0,0,0,0,9,12,0,0
eChild #817,0,0,0,0,0,0,0,0,0,4,8,0,6
eChild #818,0,0,0,1,0,0,0,0,0,9,0,0,3
eChild #819,0,0,0,1,0,0,0,0,0,12,6,0,0
eChild #820,0,0,0,0,0,0,0,0,0,0,4,0,5
eChild #821,0,0,0,0,0,0,0,0,0,2,7,0,2
eChild #822,0,0,0,0,0,0,0,0,0,5,34,0,3
eChild #823,0,0,0,1,0,0,0,0,0,2,1,0,0
eChild #824,0,0,0,0,0,0,0,0,0,0,5,0,1
eChild #825,0,0,0,1,0,0,0,0,0,2,1,0,0
eChild #826,0,0,0,1,0,0,0,0,0,0,4,0,5
eChild #827,0,0,0,0,0,0,0,0,0,0,1,0,4
eChild #828,0,0,0,1,0,0,0,0,0,3,15,0,0
eChild #829,0,0,0,2,0,0,0,0,0,12,6,0,0
eChild #830,0,0,0,0,0,0,0,0,0,5,6,0,2
eChild #831,0,0,0,0,0,0,0,0,0,0,23,0,1
eChild #832,0,0,0,0,0,0,0,0,0,2,9,0,3
eChild #833,0,0,0,1,0,0,0,0,0,2,1,0,0
eChild #834,0,0,0,0,0,0,0,0,0,8,2,0,3
eChild #835,0,0,0,0,0,0,0,0,0,2,4,0,9
eChild #836,0,0,0,0,0,0,0,0,0,3,0,0,2
eChild #837,0,0,0,0,0,0,0,0,0,6,27,0,1
eChild #838,0,0,0,0,0,0,0,0,0,2,9,0,1
eChild #839,0,0,0,0,0,0,0,0,0,1,8,0,2
eChild #840,0,0,0,2,0,0,0,0,0,0,8,0,0
eChild #841,0,0,0,0,0,0,0,0,0,0,1,0,2
eChild #842,0,0,0,3,0,0,0,0,0,1,9,0,0
eChild #843,0,0,0,0,0,0,0,0,0,1,13,0,1
eChild #844,0,0,0,0,0,0,0,0,0,6,0,0,4
eChild #845,0,0,0,0,0,0,0,0,0,3,2,0,1
eChild #846,0,0,0,1,0,0,0,0,0,8,5,0,0
eChild #847,0,0,0,0,0,0,0,0,0,1,0,0,3
eChild #848,0,0,0,0,0,0,0,0,0,1,2,0,3
eChild #849,0,0,0,0,0,0,0,0,0,5,9,0,6
eChild #850,0,0,0,1,0,0,0,0,0,5,1,0,3
eChild #851,0,0,0,1,0,0,0,0,0,0,20,0,0
eChild #852,0,0,0,0,0,0,0,0,0,9,10,0,3
eChild #853,0,0,0,0,0,0,0,0,0,16,14,0,1
eChild #854,0,0,0,0,0,0,0,0,0,2,0,0,3
eChild #855,0,0,0,1,0,0,0,0,0,2,11,0,0
eChild #856,0,0,0,0,0,0,0,0,0,1,10,0,1
eChild #857,0,0,0,0,0,0,0,0,0,10,13,0,1
eChild #858,0,0,0,0,0,0,0,0,0,0,2,0,3
eChild #859,0,0,0,1,0,0,0,0,0,2,7,0,0
eChild #860,0,0,0,0,0,0,0,0,0,0,16,0,7
eChild #861,0,0,0,0,0,0,0,0,0,3,2,0,3
eChild #862,0,0,0,0,0,0,0,0,0,0,7,0,2
eChild #863,0,0,0,0,0,0,0,0,0,11,4,0,3
eChild #864,0,0,0,0,0,0,0,0,0,1,6,0,2
eChild #865,0,0,0,0,0,0,0,0,0,8,4,0,5
eChild #866,0,0,0,1,0,0,0,0,0,0,1,0,2
eChild #867,0,0,0,3,0,0,0,0,0,3,7,0,0
eChild #868,0,0,0,4,0,0,0,0,0,9,5,0,0
