 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #430,0,0,0,0,0,0,0,3,0,0,2,4,0
eChild #431,0,0,0,0,0,0,0,8,0,0,2,19,0
eChild #432,0,0,0,0,0,0,0,0,0,0,0,14,0
eChild #433,0,0,0,1,0,0,0,2,0,0,3,5,0
eChild #434,0,0,0,0,0,0,0,8,0,0,8,13,0
eChild #435,0,0,0,0,0,0,0,21,0,0,4,1,0
eChild #436,0,0,0,0,0,0,0,9,0,0,3,28,0
eChild #437,0,0,0,0,0,0,0,19,0,0,19,17,0
eChild #438,0,0,0,0,0,0,0,7,0,0,7,5,0
eChild #439,0,0,0,0,0,0,0,3,0,0,0,16,0
eChild #440,0,0,0,0,0,0,0,3,0,0,3,8,0
eChild #441,0,0,0,3,0,0,0,4,0,0,3,34,0
eChild #442,0,0,0,1,0,0,0,17,0,0,1,2,0
eChild #443,0,0,0,0,0,0,0,1,0,0,0,4,0
eChild #444,0,0,0,0,0,0,0,9,0,0,8,20,0
eChild #445,0,0,0,2,0,0,0,2,0,0,2,16,0
eChild #446,0,0,0,0,0,0,0,21,0,0,6,2,0
eChild #447,0,0,0,1,0,0,0,2,0,0,7,14,0
eChild #448,0,0,0,0,0,0,0,0,0,0,2,12,0
eChild #449,0,0,0,1,0,0,0,11,0,0,25,3,0
eChild #450,0,0,0,0,0,0,0,0,0,0,8,20,0
eChild #451,0,0,0,1,0,0,0,8,0,0,1,28,0
eChild #452,0,0,0,0,0,0,0,1,0,0,8,1,0
eChild #453,0,0,0,0,0,0,0,3,0,0,8,5,0
eChild #454,0,0,0,0,0,0,0,15,0,0,9,7,0
eChild #455,0,0,0,1,0,0,0,6,0,0,4,34,0
eChild #456,0,0,0,1,0,0,0,3,0,0,8,13,0
eChild #457,0,0,0,0,0,0,0,12,0,0,2,7,0
eChild #458,0,0,0,0,0,0,0,6,0,0,16,9,0
eChild #459,0,0,0,0,0,0,0,18,0,0,7,0,0
eChild #460,0,0,0,0,0,0,0,3,0,0,2,1,0
eChild #461,0,0,0,0,0,0,0,19,0,0,1,0,0
eChild #462,0,0,0,0,0,0,0,0,0,0,0,2,0
eChild #463,0,0,0,1,0,0,0,3,0,0,3,1,0
eChild #464,0,0,0,1,0,0,0,2,0,0,4,5,0
eChild #465,0,0,0,1,0,0,0,3,0,0,9,1,0
eChild #466,0,0,0,0,0,0,0,4,0,0,3,1,0
eChild #467,0,0,0,0,0,0,0,2,0,0,8,25,0
eChild #468,0,0,0,0,0,0,0,6,0,0,2,3,0
eChild #469,0,0,0,1,0,0,0,34,0,0,14,2,0
eChild #470,0,0,0,0,0,0,0,5,0,0,7,0,0
eChild #471,0,0,0,0,0,0,0,10,0,0,10,1,0
eChild #472,0,0,0,1,0,0,0,10,0,0,10,11,0
eChild #473,0,0,0,0,0,0,0,18,0,0,8,3,0
eChild #474,0,0,0,1,0,0,0,2,0,0,6,5,0
eChild #475,0,0,0,0,0,0,0,1,0,0,0,5,0
eChild #476,0,0,0,0,0,0,0,4,0,0,27,82,0
eChild #477,0,0,0,1,0,0,0,21,0,0,8,16,0
eChild #478,0,0,0,0,0,0,0,0,0,0,0,6,0
eChild #479,0,0,0,0,0,0,0,15,0,0,16,27,0
eChild #480,0,0,0,3,0,0,0,1,0,0,8,11,0
eChild #481,0,0,0,0,0,0,0,3,0,0,13,5,0
eChild #482,0,0,0,2,0,0,0,16,0,0,3,5,0
eChild #483,0,0,0,0,0,0,0,0,0,0,0,10,0
eChild #484,0,0,0,0,0,0,0,2,0,0,3,22,0
eChild #485,0,0,0,0,0,0,0,8,0,0,19,8,0
eChild #486,0,0,0,1,0,0,0,21,0,0,6,5,0
eChild #487,0,0,0,0,0,0,0,3,0,0,4,22,0
eChild #488,0,0,0,0,0,0,0,3,0,0,6,16,0
eChild #489,0,0,0,0,0,0,0,10,0,0,1,4,0
eChild #490,0,0,0,2,0,0,0,25,0,0,18,13,0
eChild #491,0,0,0,0,0,0,0,1,0,0,13,11,0
eChild #492,0,0,0,0,0,0,0,5,0,0,5,10,0
eChild #493,0,0,0,0,0,0,0,29,0,0,7,0,0
eChild #494,0,0,0,0,0,0,0,11,0,0,0,18,0
eChild #495,0,0,0,0,0,0,0,22,0,0,1,7,0
eChild #496,0,0,0,2,0,0,0,2,0,0,2,13,0
eChild #497,0,0,0,1,0,0,0,37,0,0,14,4,0
eChild #498,0,0,0,1,0,0,0,12,0,0,10,11,0
eChild #499,0,0,0,0,0,0,0,4,0,0,10,0,0
eChild #500,0,0,0,0,0,0,0,9,0,0,1,3,0
eChild #501,0,0,0,0,0,0,0,1,0,0,1,6,0
eChild #502,0,0,0,2,0,0,0,13,0,0,2,9,0
eChild #503,0,0,0,0,0,0,0,22,0,0,2,11,0
eChild #504,0,0,0,0,0,0,0,6,0,0,3,61,0
eChild #505,0,0,0,2,0,0,0,1,0,0,12,9,0
eChild #506,0,0,0,0,0,0,0,19,0,0,16,7,0
eChild #507,0,0,0,1,0,0,0,2,0,0,8,15,0
eChild #508,0,0,0,1,0,0,0,0,0,0,6,1,0
eChild #509,0,0,0,1,0,0,0,0,0,0,15,6,0
eChild #510,0,0,0,3,0,0,0,10,0,0,3,10,0
eChild #511,0,0,0,0,0,0,0,6,0,0,6,20,0
eChild #512,0,0,0,1,0,0,0,3,0,0,8,3,0
eChild #513,0,0,0,0,0,0,0,0,0,0,0,10,0
eChild #514,0,0,0,0,0,0,0,9,0,0,12,2,0
eChild #515,0,0,0,0,0,0,0,4,0,0,4,12,0
eChild #516,0,0,0,0,0,0,0,0,0,0,0,21,0
eChild #517,0,0,0,1,0,0,0,11,0,0,11,7,0
eChild #518,0,0,0,0,0,0,0,5,0,0,5,6,0
eChild #519,0,0,0,0,0,0,0,4,0,0,5,0,0
eChild #520,0,0,0,0,0,0,0,6,0,0,1,23,0
eChild #521,0,0,0,0,0,0,0,3,0,0,1,3,0
eChild #522,0,0,0,0,0,0,0,36,0,0,1,2,0
eChild #523,0,0,0,0,0,0,0,5,0,0,5,1,0
eChild #524,0,0,0,0,0,0,0,11,0,0,2,16,0
eChild #525,0,0,0,0,0,0,0,21,0,0,17,7,0
eChild #526,0,0,0,1,0,0,0,2,0,0,2,7,0
eChild #527,0,0,0,0,0,0,0,15,0,0,1,0,0
eChild #528,0,0,0,1,0,0,0,2,0,0,7,23,0
eChild #529,0,0,0,0,0,0,0,19,0,0,1,38,0
eChild #530,0,0,0,1,0,0,0,8,0,0,4,5,0
eChild #531,0,0,0,0,0,0,0,0,0,0,4,0,0
eChild #532,0,0,0,2,0,0,0,27,0,0,3,13,0
eChild #533,0,0,0,0,0,0,0,6,0,0,3,8,0
eChild #534,0,0,0,2,0,0,0,1,0,0,5,12,0
eChild #535,0,0,0,0,0,0,0,6,0,0,11,5,0
eChild #536,0,0,0,0,0,0,0,29,0,0,5,0,0
eChild #537,0,0,0,0,0,0,0,5,0,0,16,14,0
eChild #538,0,0,0,0,0,0,0,0,0,0,0,18,0
eChild #539,0,0,0,0,0,0,0,0,0,0,0,2,0
eChild #540,0,0,0,0,0,0,0,11,0,0,9,5,0
eChild #541,0,0,0,1,0,0,0,12,0,0,13,46,0
eChild #542,0,0,0,0,0,0,0,10,0,0,28,20,0
eChild #543,0,0,0,0,0,0,0,4,0,0,6,1,0
eChild #544,0,0,0,0,0,0,0,4,0,0,8,6,0
eChild #545,0,0,0,0,0,0,0,15,0,0,10,14,0
eChild #546,0,0,0,0,0,0,0,19,0,0,5,2,0
eChild #547,0,0,0,0,0,0,0,3,0,0,5,1,0
eChild #548,0,0,0,0,0,0,0,7,0,0,1,16,0
eChild #549,0,0,0,5,0,0,0,2,0,0,11,6,0
eChild #550,0,0,0,1,0,0,0,16,0,0,12,2,0
eChild #551,0,0,0,0,0,0,0,2,0,0,0,4,0
eChild #552,0,0,0,1,0,0,0,18,0,0,4,5,0
eChild #553,0,0,0,0,0,0,0,11,0,0,0,24,0
eChild #554,0,0,0,0,0,0,0,0,0,0,1,0,0
eChild #555,0,0,0,0,0,0,0,7,0,0,4,18,0
eChild #556,0,0,0,0,0,0,0,16,0,0,0,6,0
eChild #557,0,0,0,0,0,0,0,8,0,0,1,31,0
eChild #558,0,0,0,0,0,0,0,41,0,0,18,9,0
eChild #559,0,0,0,0,0,0,0,6,0,0,17,9,0
eChild #560,0,0,0,4,0,0,0,19,0,0,9,5,0
eChild #561,0,0,0,0,0,0,0,0,0,0,0,10,0
eChild #562,0,0,0,0,0,0,0,1,0,0,4,24,0
eChild #563,0,0,0,0,0,0,0,24,0,0,24,0,0
eChild #564,0,0,0,0,0,0,0,7,0,0,24,35,0
eChild #565,0,0,0,0,0,0,0,9,0,0,13,0,0
eChild #566,0,0,0,0,0,0,0,2,0,0,8,2,0
eChild #567,0,0,0,1,0,0,0,11,0,0,16,13,0
eChild #568,0,0,0,0,0,0,0,15,0,0,3,7,0
eChild #569,0,0,0,1,0,0,0,16,0,0,1,12,0
eChild #570,0,0,0,0,0,0,0,28,0,0,3,41,0
eChild #571,0,0,0,1,0,0,0,7,0,0,6,7,0
eChild #572,0,0,0,3,0,0,0,11,0,0,3,19,0
eChild #573,0,0,0,1,0,0,0,20,0,0,1,4,0
eChild #574,0,0,0,0,0,0,0,8,0,0,15,49,0
eChild #575,0,0,0,0,0,0,0,4,0,0,14,4,0
eChild #576,0,0,0,3,0,0,0,3,0,0,3,14,0
eChild #577,0,0,0,0,0,0,0,7,0,0,3,17,0
eChild #578,0,0,0,1,0,0,0,33,0,0,1,13,0
eChild #579,0,0,0,3,0,0,0,13,0,0,16,12,0
eChild #580,0,0,0,1,0,0,0,0,0,0,3,17,0
eChild #581,0,0,0,0,0,0,0,1,0,0,1,6,0
eChild #582,0,0,0,0,0,0,0,6,0,0,36,0,0
eChild #583,0,0,0,1,0,0,0,6,0,0,1,8,0
eChild #584,0,0,0,0,0,0,0,16,0,0,6,1,0
eChild #585,0,0,0,0,0,0,0,15,0,0,4,0,0
eChild #586,0,0,0,1,0,0,0,1,0,0,1,30,0
eChild #587,0,0,0,0,0,0,0,12,0,0,13,18,0
eChild #588,0,0,0,1,0,0,0,1,0,0,19,13,0
eChild #589,0,0,0,0,0,0,0,10,0,0,0,5,0
eChild #590,0,0,0,3,0,0,0,15,0,0,15,3,0
eChild #591,0,0,0,0,0,0,0,24,0,0,0,4,0
eChild #592,0,0,0,0,0,0,0,1,0,0,7,1,0
eChild #593,0,0,0,0,0,0,0,6,0,0,4,5,0
eChild #594,0,0,0,0,0,0,0,11,0,0,5,10,0
eChild #595,0,0,0,0,0,0,0,16,0,0,8,1,0
eChild #596,0,0,0,0,0,0,0,0,0,0,0,6,0
eChild #597,0,0,0,0,0,0,0,25,0,0,14,10,0
eChild #598,0,0,0,0,0,0,0,6,0,0,10,0,0
eChild #599,0,0,0,0,0,0,0,7,0,0,3,42,0
eChild #600,0,0,0,0,0,0,0,25,0,0,0,28,0
eChild #601,0,0,0,0,0,0,0,2,0,0,3,0,0
eChild #602,0,0,0,0,0,0,0,5,0,0,1,12,0
eChild #603,0,0,0,0,0,0,0,10,0,0,8,4,0
eChild #604,0,0,0,0,0,0,0,20,0,0,4,1,0
eChild #605,0,0,0,0,0,0,0,6,0,0,0,5,0
eChild #606,0,0,0,1,0,0,0,2,0,0,12,13,0
eChild #607,0,0,0,1,0,0,0,1,0,0,4,12,0
eChild #608,0,0,0,0,0,0,0,15,0,0,21,2,0
eChild #609,0,0,0,1,0,0,0,6,0,0,1,36,0
eChild #610,0,0,0,0,0,0,0,6,0,0,6,3,0
eChild #611,0,0,0,0,0,0,0,12,0,0,6,9,0
eChild #612,0,0,0,0,0,0,0,16,0,0,23,51,0
eChild #613,0,0,0,1,0,0,0,9,0,0,2,38,0
eChild #614,0,0,0,2,0,0,0,13,0,0,30,13,0
eChild #615,0,0,0,2,0,0,0,8,0,0,18,77,0
eChild #616,0,0,0,1,0,0,0,19,0,0,19,1,0
eChild #617,0,0,0,2,0,0,0,10,0,0,19,7,0
eChild #618,0,0,0,3,0,0,0,15,0,0,11,13,0
eChild #619,0,0,0,1,0,0,0,7,0,0,1,30,0
eChild #620,0,0,0,0,0,0,0,1,0,0,1,6,0
eChild #621,0,0,0,1,0,0,0,5,0,0,5,4,0
eChild #622,0,0,0,1,0,0,0,33,0,0,16,18,0
eChild #623,0,0,0,0,0,0,0,3,0,0,2,11,0
eChild #624,0,0,0,0,0,0,0,9,0,0,5,8,0
eChild #625,0,0,0,1,0,0,0,12,0,0,1,7,0
eChild #626,0,0,0,1,0,0,0,3,0,0,2,18,0
eChild #627,0,0,0,0,0,0,0,7,0,0,7,6,0
eChild #628,0,0,0,0,0,0,0,13,0,0,3,4,0
eChild #629,0,0,0,0,0,0,0,2,0,0,9,3,0
eChild #630,0,0,0,0,0,0,0,14,0,0,13,0,0
eChild #631,0,0,0,1,0,0,0,16,0,0,15,18,0
eChild #632,0,0,0,0,0,0,0,8,0,0,29,2,0
eChild #633,0,0,0,1,0,0,0,7,0,0,7,16,0
eChild #634,0,0,0,1,0,0,0,6,0,0,15,62,0
eChild #635,0,0,0,0,0,0,0,5,0,0,6,37,0
eChild #636,0,0,0,0,0,0,0,25,0,0,0,17,0
eChild #637,0,0,0,0,0,0,0,10,0,0,3,4,0
eChild #638,0,0,0,0,0,0,0,0,0,0,0,7,0
eChild #639,0,0,0,0,0,0,0,5,0,0,3,12,0
eChild #640,0,0,0,1,0,0,0,0,0,0,10,5,0
eChild #641,0,0,0,0,0,0,0,2,0,0,2,0,0
eChild #642,0,0,0,0,0,0,0,1,0,0,6,4,0
eChild #643,0,0,0,2,0,0,0,27,0,0,10,5,0
eChild #644,0,0,0,1,0,0,0,23,0,0,1,3,0
eChild #645,0,0,0,0,0,0,0,12,0,0,3,16,0
eChild #646,0,0,0,2,0,0,0,3,0,0,13,3,0
eChild #647,0,0,0,0,0,0,0,13,0,0,0,17,0
eChild #648,0,0,0,2,0,0,0,22,0,0,22,19,0
eChild #649,0,0,0,0,0,0,0,3,0,0,4,19,0
eChild #650,0,0,0,0,0,0,0,22,0,0,9,0,0
eChild #651,0,0,0,0,0,0,0,8,0,0,4,3,0
eChild #652,0,0,0,1,0,0,0,13,0,0,1,19,0
eChild #653,0,0,0,0,0,0,0,10,0,0,8,2,0
eChild #654,0,0,0,0,0,0,0,25,0,0,1,9,0
eChild #655,0,0,0,1,0,0,0,2,0,0,1,8,0
eChild #656,0,0,0,1,0,0,0,3,0,0,4,18,0
eChild #657,0,0,0,0,0,0,0,3,0,0,3,9,0
eChild #658,0,0,0,0,0,0,0,41,0,0,0,4,0
eChild #659,0,0,0,0,0,0,0,3,0,0,3,0,0
eChild #660,0,0,0,0,0,0,0,4,0,0,2,5,0
eChild #661,0,0,0,0,0,0,0,18,0,0,1,4,0
eChild #662,0,0,0,0,0,0,0,14,0,0,15,3,0
eChild #663,0,0,0,0,0,0,0,3,0,0,4,6,0
eChild #664,0,0,0,1,0,0,0,24,0,0,15,8,0
eChild #665,0,0,0,0,0,0,0,11,0,0,0,1,0
eChild #666,0,0,0,0,0,0,0,0,0,0,0,32,0
eChild #667,0,0,0,0,0,0,0,1,0,0,1,27,0
eChild #668,0,0,0,0,0,0,0,8,0,0,6,17,0
eChild #669,0,0,0,0,0,0,0,2,0,0,18,4,0
eChild #670,0,0,0,1,0,0,0,9,0,0,1,2,0
eChild #671,0,0,0,0,0,0,0,0,0,0,0,5,0
eChild #672,0,0,0,3,0,0,0,23,0,0,3,9,0
eChild #673,0,0,0,0,0,0,0,2,0,0,2,0,0
eChild #674,0,0,0,0,0,0,0,1,0,0,5,3,0
eChild #675,0,0,0,4,0,0,0,5,0,0,9,5,0
eChild #676,0,0,0,0,0,0,0,47,0,0,0,42,0
eChild #677,0,0,0,0,0,0,0,2,0,0,4,45,0
eChild #678,0,0,0,0,0,0,0,8,0,0,3,0,0
eChild #679,0,0,0,0,0,0,0,20,0,0,10,3,0
eChild #680,0,0,0,2,0,0,0,20,0,0,18,7,0
eChild #681,0,0,0,0,0,0,0,7,0,0,2,7,0
eChild #682,0,0,0,0,0,0,0,1,0,0,4,10,0
eChild #683,0,0,0,1,0,0,0,3,0,0,3,7,0
eChild #684,0,0,0,0,0,0,0,4,0,0,0,24,0
eChild #685,0,0,0,0,0,0,0,4,0,0,1,5,0
eChild #686,0,0,0,1,0,0,0,8,0,0,4,9,0
eChild #687,0,0,0,0,0,0,0,6,0,0,5,1,0
eChild #688,0,0,0,1,0,0,0,10,0,0,10,6,0
eChild #689,0,0,0,0,0,0,0,15,0,0,18,0,0
eChild #690,0,0,0,0,0,0,0,16,0,0,4,8,0
eChild #691,0,0,0,0,0,0,0,8,0,0,2,5,0
eChild #692,0,0,0,0,0,0,0,7,0,0,4,14,0
eChild #693,0,0,0,0,0,0,0,17,0,0,7,0,0
eChild #694,0,0,0,0,0,0,0,0,0,0,0,9,0
eChild #695,0,0,0,0,0,0,0,0,0,0,0,7,0
eChild #696,0,0,0,0,0,0,0,4,0,0,6,14,0
eChild #697,0,0,0,1,0,0,0,18,0,0,2,6,0
eChild #698,0,0,0,1,0,0,0,3,0,0,3,18,0
eChild #699,0,0,0,0,0,0,0,10,0,0,7,9,0
eChild #700,0,0,0,0,0,0,0,7,0,0,3,10,0
eChild #701,0,0,0,0,0,0,0,1,0,0,2,5,0
eChild #702,0,0,0,0,0,0,0,1,0,0,4,7,0
eChild #703,0,0,0,0,0,0,0,16,0,0,0,23,0
eChild #704,0,0,0,0,0,0,0,0,0,0,0,9,0
eChild #705,0,0,0,0,0,0,0,38,0,0,17,15,0
eChild #706,0,0,0,0,0,0,0,34,0,0,8,0,0
eChild #707,0,0,0,0,0,0,0,32,0,0,0,32,0
eChild #708,0,0,0,0,0,0,0,7,0,0,1,8,0
eChild #709,0,0,0,0,0,0,0,5,0,0,5,6,0
eChild #710,0,0,0,0,0,0,0,10,0,0,10,0,0
eChild #711,0,0,0,0,0,0,0,3,0,0,12,10,0
eChild #712,0,0,0,9,0,0,0,4,0,0,13,9,0
eChild #713,0,0,0,0,0,0,0,1,0,0,14,15,0
eChild #714,0,0,0,0,0,0,0,8,0,0,23,20,0
eChild #715,0,0,0,0,0,0,0,1,0,0,3,0,0
eChild #716,0,0,0,0,0,0,0,2,0,0,2,5,0
eChild #717,0,0,0,0,0,0,0,17,0,0,12,62,0
eChild #718,0,0,0,1,0,0,0,5,0,0,32,9,0
eChild #719,0,0,0,0,0,0,0,1,0,0,1,6,0
eChild #720,0,0,0,0,0,0,0,15,0,0,5,24,0
eChild #721,0,0,0,0,0,0,0,0,0,0,8,1,0
eChild #722,0,0,0,1,0,0,0,18,0,0,5,4,0
eChild #723,0,0,0,2,0,0,0,63,0,0,4,22,0
eChild #724,0,0,0,0,0,0,0,4,0,0,4,10,0
eChild #725,0,0,0,0,0,0,0,3,0,0,3,46,0
eChild #726,0,0,0,0,0,0,0,0,0,0,0,3,0
eChild #727,0,0,0,0,0,0,0,7,0,0,1,12,0
eChild #728,0,0,0,0,0,0,0,2,0,0,6,0,0
eChild #729,0,0,0,0,0,0,0,15,0,0,3,45,0
eChild #730,0,0,0,2,0,0,0,4,0,0,11,16,0
eChild #731,0,0,0,2,0,0,0,6,0,0,10,17,0
eChild #732,0,0,0,0,0,0,0,0,0,0,0,14,0
eChild #733,0,0,0,1,0,0,0,10,0,0,12,21,0
eChild #734,0,0,0,2,0,0,0,15,0,0,5,13,0
eChild #735,0,0,0,0,0,0,0,0,0,0,0,7,0
eChild #736,0,0,0,0,0,0,0,3,0,0,3,14,0
eChild #737,0,0,0,3,0,0,0,1,0,0,7,9,0
eChild #738,0,0,0,1,0,0,0,29,0,0,3,16,0
eChild #739,0,0,0,1,0,0,0,6,0,0,1,30,0
eChild #740,0,0,0,0,0,0,0,8,0,0,1,7,0
eChild #741,0,0,0,0,0,0,0,11,0,0,9,6,0
eChild #742,0,0,0,1,0,0,0,34,0,0,14,23,0
eChild #743,0,0,0,2,0,0,0,0,0,0,13,5,0
eChild #744,0,0,0,2,0,0,0,11,0,0,2,4,0
eChild #745,0,0,0,0,0,0,0,9,0,0,4,2,0
eChild #746,0,0,0,2,0,0,0,3,0,0,3,7,0
eChild #747,0,0,0,0,0,0,0,4,0,0,1,12,0
eChild #748,0,0,0,0,0,0,0,9,0,0,9,0,0
eChild #749,0,0,0,0,0,0,0,20,0,0,8,0,0
eChild #750,0,0,0,1,0,0,0,6,0,0,6,26,0
eChild #751,0,0,0,1,0,0,0,1,0,0,3,10,0
eChild #752,0,0,0,1,0,0,0,15,0,0,2,1,0
eChild #753,0,0,0,1,0,0,0,8,0,0,29,12,0
eChild #754,0,0,0,0,0,0,0,3,0,0,4,11,0
eChild #755,0,0,0,0,0,0,0,14,0,0,6,3,0
eChild #756,0,0,0,0,0,0,0,7,0,0,9,15,0
eChild #757,0,0,0,0,0,0,0,3,0,0,0,10,0
eChild #758,0,0,0,1,0,0,0,50,0,0,12,2,0
eChild #759,0,0,0,0,0,0,0,24,0,0,4,17,0
eChild #760,0,0,0,0,0,0,0,10,0,0,0,55,0
eChild #761,0,0,0,0,0,0,0,0,0,0,0,3,0
eChild #762,0,0,0,1,0,0,0,0,0,0,4,1,0
eChild #763,0,0,0,0,0,0,0,20,0,0,8,2,0
eChild #764,0,0,0,1,0,0,0,0,0,0,1,2,0
eChild #765,0,0,0,1,0,0,0,1,0,0,1,23,0
eChild #766,0,0,0,0,0,0,0,6,0,0,6,8,0
eChild #767,0,0,0,0,0,0,0,3,0,0,3,12,0
eChild #768,0,0,0,0,0,0,0,4,0,0,0,10,0
eChild #769,0,0,0,0,0,0,0,0,0,0,5,0,0
eChild #770,0,0,0,0,0,0,0,8,0,0,3,0,0
eChild #771,0,0,0,0,0,0,0,4,0,0,27,12,0
eChild #772,0,0,0,1,0,0,0,3,0,0,1,49,0
eChild #773,0,0,0,1,0,0,0,5,0,0,1,18,0
eChild #774,0,0,0,1,0,0,0,14,0,0,5,18,0
eChild #775,0,0,0,0,0,0,0,30,0,0,13,3,0
eChild #776,0,0,0,0,0,0,0,34,0,0,2,5,0
eChild #777,0,0,0,1,0,0,0,11,0,0,8,1,0
eChild #778,0,0,0,1,0,0,0,8,0,0,3,4,0
eChild #779,0,0,0,0,0,0,0,51,0,0,4,0,0
eChild #780,0,0,0,0,0,0,0,10,0,0,7,5,0
eChild #781,0,0,0,0,0,0,0,17,0,0,0,6,0
eChild #782,0,0,0,0,0,0,0,15,0,0,7,10,0
eChild #783,0,0,0,0,0,0,0,15,0,0,32,6,0
eChild #784,0,0,0,0,0,0,0,24,0,0,18,3,0
eChild #785,0,0,0,0,0,0,0,4,0,0,1,13,0
eChild #786,0,0,0,0,0,0,0,2,0,0,8,38,0
eChild #787,0,0,0,1,0,0,0,2,0,0,12,15,0
eChild #788,0,0,0,1,0,0,0,9,0,0,6,1,0
eChild #789,0,0,0,0,0,0,0,29,0,0,3,8,0
eChild #790,0,0,0,0,0,0,0,24,0,0,12,8,0
eChild #791,0,0,0,0,0,0,0,1,0,0,0,4,0
eChild #792,0,0,0,0,0,0,0,6,0,0,0,3,0
eChild #793,0,0,0,0,0,0,0,5,0,0,0,17,0
eChild #794,0,0,0,1,0,0,0,4,0,0,2,7,0
eChild #795,0,0,0,1,0,0,0,8,0,0,1,37,0
eChild #796,0,0,0,2,0,0,0,17,0,0,2,4,0
eChild #797,0,0,0,4,0,0,0,0,0,0,15,10,0
eChild #798,0,0,0,0,0,0,0,3,0,0,4,8,0
eChild #799,0,0,0,2,0,0,0,3,0,0,12,2,0
eChild #800,0,0,0,3,0,0,0,9,0,0,13,7,0
eChild #801,0,0,0,0,0,0,0,31,0,0,13,14,0
eChild #802,0,0,0,1,0,0,0,6,0,0,9,3,0
eChild #803,0,0,0,0,0,0,0,19,0,0,11,5,0
eChild #804,0,0,0,0,0,0,0,6,0,0,6,0,0
eChild #805,0,0,0,0,0,0,0,2,0,0,15,14,0
eChild #806,0,0,0,0,0,0,0,3,0,0,0,26,0
eChild #807,0,0,0,1,0,0,0,9,0,0,5,24,0
eChild #808,0,0,0,0,0,0,0,26,0,0,6,13,0
eChild #809,0,0,0,0,0,0,0,3,0,0,1,5,0
eChild #810,0,0,0,0,0,0,0,1,0,0,5,16,0
eChild #811,0,0,0,3,0,0,0,10,0,0,21,43,0
eChild #812,0,0,0,0,0,0,0,14,0,0,17,3,0
eChild #813,0,0,0,0,0,0,0,13,0,0,7,4,0
eChild #814,0,0,0,1,0,0,0,2,0,0,4,1,0
eChild #815,0,0,0,0,0,0,0,23,0,0,20,0,0
eChild #816,0,0,0,0,0,0,0,7,0,0,1,2,0
eChild #817,0,0,0,0,0,0,0,4,0,0,4,11,0
eChild #818,0,0,0,0,0,0,0,23,0,0,23,19,0
eChild #819,0,0,0,0,0,0,0,2,0,0,2,0,0
eChild #820,0,0,0,1,0,0,0,4,0,0,33,1,0
eChild #821,0,0,0,0,0,0,0,3,0,0,1,9,0
eChild #822,0,0,0,0,0,0,0,18,0,0,4,17,0
eChild #823,0,0,0,0,0,0,0,1,0,0,1,0,0
eChild #824,0,0,0,0,0,0,0,5,0,0,5,2,0
eChild #825,0,0,0,0,0,0,0,8,0,0,6,10,0
eChild #826,0,0,0,0,0,0,0,6,0,0,17,0,0
eChild #827,0,0,0,0,0,0,0,6,0,0,6,13,0
eChild #828,0,0,0,0,0,0,0,12,0,0,12,2,0
eChild #829,0,0,0,0,0,0,0,1,0,0,5,13,0
eChild #830,0,0,0,0,0,0,0,2,0,0,0,16,0
eChild #831,0,0,0,0,0,0,0,15,0,0,2,0,0
eChild #832,0,0,0,0,0,0,0,16,0,0,13,5,0
eChild #833,0,0,0,1,0,0,0,8,0,0,6,13,0
eChild #834,0,0,0,0,0,0,0,12,0,0,0,2,0
eChild #835,0,0,0,1,0,0,0,1,0,0,16,4,0
eChild #836,0,0,0,0,0,0,0,43,0,0,1,2,0
eChild #837,0,0,0,0,0,0,0,24,0,0,0,7,0
eChild #838,0,0,0,0,0,0,0,8,0,0,18,3,0
eChild #839,0,0,0,0,0,0,0,2,0,0,3,1,0
eChild #840,0,0,0,0,0,0,0,12,0,0,4,11,0
eChild #841,0,0,0,0,0,0,0,2,0,0,2,32,0
eChild #842,0,0,0,1,0,0,0,6,0,0,6,3,0
eChild #843,0,0,0,0,0,0,0,4,0,0,0,1,0
eChild #844,0,0,0,0,0,0,0,31,0,0,2,4,0
eChild #845,0,0,0,0,0,0,0,23,0,0,3,31,0
eChild #846,0,0,0,0,0,0,0,39,0,0,3,4,0
eChild #847,0,0,0,1,0,0,0,2,0,0,1,4,0
eChild #848,0,0,0,0,0,0,0,7,0,0,2,1,0
eChild #849,0,0,0,1,0,0,0,24,0,0,24,44,0
eChild #850,0,0,0,0,0,0,0,1,0,0,0,4,0
eChild #851,0,0,0,1,0,0,0,12,0,0,12,6,0
eChild #852,0,0,0,1,0,0,0,25,0,0,1,34,0
eChild #853,0,0,0,0,0,0,0,17,0,0,22,7,0
eChild #854,0,0,0,0,0,0,0,2,0,0,3,18,0
eChild #855,0,0,0,1,0,0,0,2,0,0,13,4,0
eChild #856,0,0,0,0,0,0,0,53,0,0,19,0,0
eChild #857,0,0,0,1,0,0,0,16,0,0,3,18,0
eChild #858,0,0,0,0,0,0,0,21,0,0,2,0,0
eChild #859,0,0,0,1,0,0,0,0,0,0,10,19,0
eChild #860,0,0,0,3,0,0,0,13,0,0,25,35,0
eChild #861,0,0,0,1,0,0,0,29,0,0,1,13,0
eChild #862,0,0,0,1,0,0,0,1,0,0,3,1,0
eChild #863,0,0,0,0,0,0,0,31,0,0,0,1,0
eChild #864,0,0,0,0,0,0,0,9,0,0,0,7,0
eChild #865,0,0,0,1,0,0,0,11,0,0,2,4,0
