 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #1,0,1,0,53,0,53,0,0,0,0,0,0,0
eChild #2,0,1,0,14,0,14,0,0,0,2,0,0,0
eChild #3,0,0,0,27,0,27,0,0,0,3,0,0,0
eChild #4,0,0,0,32,0,32,0,0,0,6,0,0,0
eChild #5,0,0,0,0,0,2,0,0,0,11,0,0,0
eChild #6,0,1,0,0,0,2,0,0,0,1,0,0,0
eChild #7,0,2,0,124,0,124,0,0,0,0,0,0,0
eChild #8,0,1,0,59,0,59,0,0,0,3,0,0,0
eChild #9,0,1,0,57,0,57,0,0,0,1,0,0,0
eChild #10,0,0,0,54,0,54,0,0,0,0,0,0,0
eChild #11,0,2,0,28,0,28,0,0,0,0,0,0,0
eChild #12,0,3,0,0,0,1,0,0,0,5,0,0,0
eChild #13,0,0,0,163,0,163,0,0,0,0,0,0,0
eChild #14,0,0,0,29,0,29,0,0,0,3,0,0,0
eChild #15,0,0,0,16,0,16,0,0,0,0,0,0,0
eChild #16,0,0,0,49,0,49,0,0,0,1,0,0,0
eChild #17,0,0,0,51,0,51,0,0,0,0,0,0,0
eChild #18,0,2,0,11,0,11,0,0,0,4,0,0,0
eChild #19,0,0,0,71,0,71,0,0,0,1,0,0,0
eChild #20,0,1,0,4,0,4,0,0,0,3,0,0,0
eChild #21,0,0,0,35,0,35,0,0,0,0,0,0,0
eChild #22,0,0,0,14,0,14,0,0,0,1,0,0,0
eChild #23,0,1,0,177,0,177,0,0,0,1,0,0,0
eChild #24,0,4,0,62,0,62,0,0,0,0,0,0,0
eChild #25,0,0,0,47,0,47,0,0,0,1,0,0,0
eChild #26,0,0,0,45,0,45,0,0,0,5,0,0,0
eChild #27,0,0,0,15,0,15,0,0,0,4,0,0,0
eChild #28,0,0,0,33,0,33,0,0,0,1,0,0,0
eChild #29,0,1,0,39,0,39,0,0,0,19,0,0,0
eChild #30,0,0,0,15,0,15,0,0,0,3,0,0,0
eChild #31,0,0,0,32,0,32,0,0,0,3,0,0,0
eChild #32,0,4,0,24,0,24,0,0,0,2,0,0,0
eChild #33,0,1,0,132,0,132,0,0,0,4,0,0,0
eChild #34,0,5,0,11,0,11,0,0,0,5,0,0,0
eChild #35,0,2,0,100,0,100,0,0,0,1,0,0,0
eChild #36,0,4,0,53,0,53,0,0,0,2,0,0,0
eChild #37,0,3,0,29,0,29,0,0,0,4,0,0,0
eChild #38,0,0,0,103,0,103,0,0,0,8,0,0,0
eChild #39,0,8,0,167,0,167,0,0,0,0,0,0,0
eChild #40,0,1,0,24,0,24,0,0,0,2,0,0,0
eChild #41,0,4,0,0,0,2,0,0,0,3,0,0,0
eChild #42,0,6,0,44,0,44,0,0,0,9,0,0,0
eChild #43,0,1,0,4,0,4,0,0,0,8,0,0,0
eChild #44,0,1,0,5,0,5,0,0,0,1,0,0,0
eChild #45,0,0,0,51,0,51,0,0,0,5,0,0,0
eChild #46,0,6,0,0,0,8,0,0,0,6,0,0,0
eChild #47,0,0,0,80,0,80,0,0,0,0,0,0,0
eChild #48,0,0,0,43,0,43,0,0,0,3,0,0,0
eChild #49,0,1,0,65,0,65,0,0,0,0,0,0,0
eChild #50,0,4,0,0,0,0,0,0,0,2,0,0,0
eChild #51,0,0,0,92,0,92,0,0,0,0,0,0,0
eChild #52,0,1,0,11,0,11,0,0,0,2,0,0,0
eChild #53,0,1,0,28,0,28,0,0,0,0,0,0,0
eChild #54,0,3,0,9,0,9,0,0,0,2,0,0,0
eChild #55,0,2,0,100,0,100,0,0,0,0,0,0,0
eChild #56,0,7,0,9,0,9,0,0,0,8,0,0,0
eChild #57,0,3,0,97,0,97,0,0,0,6,0,0,0
eChild #58,0,0,0,20,0,20,0,0,0,0,0,0,0
eChild #59,0,3,0,0,0,6,0,0,0,1,0,0,0
eChild #60,0,5,0,20,0,20,0,0,0,2,0,0,0
eChild #61,0,1,0,24,0,24,0,0,0,1,0,0,0
eChild #62,0,0,0,30,0,30,0,0,0,0,0,0,0
eChild #63,0,0,0,0,0,12,0,0,0,2,0,0,0
eChild #64,0,1,0,0,0,3,0,0,0,7,0,0,0
eChild #65,0,0,0,156,0,156,0,0,0,2,0,0,0
eChild #66,0,0,0,40,0,40,0,0,0,1,0,0,0
eChild #67,0,0,0,54,0,54,0,0,0,0,0,0,0
eChild #68,0,1,0,60,0,60,0,0,0,2,0,0,0
eChild #69,0,2,0,10,0,10,0,0,0,0,0,0,0
eChild #70,0,2,0,31,0,31,0,0,0,1,0,0,0
eChild #71,0,0,0,9,0,9,0,0,0,5,0,0,0
eChild #72,0,0,0,59,0,59,0,0,0,4,0,0,0
eChild #73,0,0,0,159,0,159,0,0,0,4,0,0,0
eChild #74,0,0,0,37,0,37,0,0,0,0,0,0,0
eChild #75,0,4,0,87,0,87,0,0,0,4,0,0,0
eChild #76,0,0,0,126,0,126,0,0,0,1,0,0,0
eChild #77,0,0,0,218,0,218,0,0,0,3,0,0,0
eChild #78,0,0,0,0,0,4,0,0,0,1,0,0,0
eChild #79,0,1,0,31,0,31,0,0,0,0,0,0,0
eChild #80,0,0,0,39,0,39,0,0,0,9,0,0,0
eChild #81,0,0,0,15,0,15,0,0,0,2,0,0,0
eChild #82,0,2,0,0,0,2,0,0,0,0,0,0,0
eChild #83,0,8,0,105,0,105,0,0,0,3,0,0,0
eChild #84,0,1,0,37,0,37,0,0,0,1,0,0,0
eChild #85,0,1,0,195,0,195,0,0,0,2,0,0,0
eChild #86,0,1,0,97,0,97,0,0,0,2,0,0,0
eChild #87,0,0,0,139,0,139,0,0,0,0,0,0,0
eChild #88,0,5,0,45,0,45,0,0,0,1,0,0,0
eChild #89,0,2,0,20,0,20,0,0,0,1,0,0,0
eChild #90,0,0,0,3,0,3,0,0,0,0,0,0,0
eChild #91,0,1,0,30,0,30,0,0,0,2,0,0,0
eChild #92,0,2,0,81,0,81,0,0,0,2,0,0,0
eChild #93,0,3,0,9,0,9,0,0,0,7,0,0,0
eChild #94,0,1,0,79,0,79,0,0,0,7,0,0,0
eChild #95,0,1,0,90,0,90,0,0,0,7,0,0,0
eChild #96,0,5,0,14,0,14,0,0,0,1,0,0,0
eChild #97,0,6,0,35,0,35,0,0,0,13,0,0,0
eChild #98,0,3,0,44,0,44,0,0,0,4,0,0,0
eChild #99,0,0,0,47,0,47,0,0,0,3,0,0,0
eChild #100,0,1,0,0,0,3,0,0,0,4,0,0,0
eChild #101,0,2,0,0,0,17,0,0,0,11,0,0,0
eChild #102,0,4,0,23,0,23,0,0,0,8,0,0,0
eChild #103,0,0,0,3,0,3,0,0,0,1,0,0,0
eChild #104,0,0,0,37,0,37,0,0,0,2,0,0,0
eChild #105,0,0,0,16,0,16,0,0,0,5,0,0,0
eChild #106,0,2,0,41,0,41,0,0,0,13,0,0,0
eChild #107,0,0,0,42,0,42,0,0,0,4,0,0,0
eChild #108,0,3,0,141,0,141,0,0,0,3,0,0,0
eChild #109,0,1,0,82,0,82,0,0,0,1,0,0,0
eChild #110,0,2,0,0,0,4,0,0,0,6,0,0,0
eChild #111,0,0,0,121,0,121,0,0,0,1,0,0,0
eChild #112,0,5,0,16,0,16,0,0,0,6,0,0,0
eChild #113,0,3,0,10,0,10,0,0,0,4,0,0,0
eChild #114,0,0,0,231,0,231,0,0,0,6,0,0,0
eChild #115,0,0,0,14,0,14,0,0,0,1,0,0,0
eChild #116,0,3,0,221,0,221,0,0,0,1,0,0,0
eChild #117,0,3,0,20,0,20,0,0,0,1,0,0,0
eChild #118,0,3,0,0,0,2,0,0,0,1,0,0,0
eChild #119,0,3,0,7,0,7,0,0,0,2,0,0,0
eChild #120,0,1,0,125,0,125,0,0,0,7,0,0,0
eChild #121,0,0,0,120,0,120,0,0,0,5,0,0,0
eChild #122,0,0,0,58,0,58,0,0,0,3,0,0,0
eChild #123,0,4,0,44,0,44,0,0,0,13,0,0,0
eChild #124,0,2,0,0,0,5,0,0,0,0,0,0,0
eChild #125,0,1,0,19,0,19,0,0,0,0,0,0,0
eChild #126,0,1,0,0,0,0,0,0,0,4,0,0,0
eChild #127,0,1,0,24,0,24,0,0,0,6,0,0,0
eChild #128,0,2,0,135,0,135,0,0,0,2,0,0,0
eChild #129,0,0,0,8,0,8,0,0,0,1,0,0,0
eChild #130,0,5,0,26,0,26,0,0,0,1,0,0,0
eChild #131,0,0,0,105,0,105,0,0,0,1,0,0,0
eChild #132,0,1,0,62,0,62,0,0,0,2,0,0,0
eChild #133,0,0,0,102,0,102,0,0,0,2,0,0,0
eChild #134,0,3,0,22,0,22,0,0,0,3,0,0,0
eChild #135,0,9,0,62,0,62,0,0,0,0,0,0,0
eChild #136,0,7,0,24,0,24,0,0,0,0,0,0,0
eChild #137,0,3,0,31,0,31,0,0,0,6,0,0,0
eChild #138,0,3,0,0,0,1,0,0,0,4,0,0,0
eChild #139,0,3,0,30,0,30,0,0,0,0,0,0,0
eChild #140,0,3,0,71,0,71,0,0,0,0,0,0,0
eChild #141,0,0,0,11,0,11,0,0,0,0,0,0,0
eChild #142,0,0,0,80,0,80,0,0,0,0,0,0,0
eChild #143,0,1,0,0,0,1,0,0,0,0,0,0,0
eChild #144,0,0,0,13,0,13,0,0,0,3,0,0,0
eChild #145,0,4,0,66,0,66,0,0,0,1,0,0,0
eChild #146,0,0,0,115,0,115,0,0,0,0,0,0,0
eChild #147,0,2,0,0,0,4,0,0,0,8,0,0,0
eChild #148,0,12,0,46,0,46,0,0,0,0,0,0,0
eChild #149,0,1,0,89,0,89,0,0,0,1,0,0,0
eChild #150,0,1,0,39,0,39,0,0,0,1,0,0,0
eChild #151,0,1,0,56,0,56,0,0,0,2,0,0,0
eChild #152,0,1,0,158,0,158,0,0,0,0,0,0,0
eChild #153,0,3,0,39,0,39,0,0,0,7,0,0,0
eChild #154,0,2,0,0,0,3,0,0,0,4,0,0,0
eChild #155,0,1,0,24,0,24,0,0,0,0,0,0,0
eChild #156,0,2,0,65,0,65,0,0,0,3,0,0,0
eChild #157,0,1,0,82,0,82,0,0,0,3,0,0,0
eChild #158,0,0,0,16,0,16,0,0,0,1,0,0,0
eChild #159,0,1,0,22,0,22,0,0,0,0,0,0,0
eChild #160,0,0,0,15,0,15,0,0,0,0,0,0,0
eChild #161,0,8,0,59,0,59,0,0,0,3,0,0,0
eChild #162,0,0,0,63,0,63,0,0,0,1,0,0,0
eChild #163,0,1,0,0,0,0,0,0,0,4,0,0,0
eChild #164,0,0,0,19,0,19,0,0,0,3,0,0,0
eChild #165,0,1,0,35,0,35,0,0,0,4,0,0,0
eChild #166,0,0,0,9,0,9,0,0,0,3,0,0,0
eChild #167,0,1,0,8,0,8,0,0,0,2,0,0,0
eChild #168,0,1,0,89,0,89,0,0,0,5,0,0,0
eChild #169,0,1,0,27,0,27,0,0,0,0,0,0,0
eChild #170,0,1,0,27,0,27,0,0,0,5,0,0,0
eChild #171,0,6,0,0,0,17,0,0,0,2,0,0,0
eChild #172,0,1,0,0,0,4,0,0,0,3,0,0,0
eChild #173,0,1,0,27,0,27,0,0,0,0,0,0,0
eChild #174,0,3,0,105,0,105,0,0,0,1,0,0,0
eChild #175,0,0,0,127,0,127,0,0,0,0,0,0,0
eChild #176,0,1,0,18,0,18,0,0,0,0,0,0,0
eChild #177,0,3,0,100,0,100,0,0,0,1,0,0,0
eChild #178,0,2,0,0,0,6,0,0,0,0,0,0,0
eChild #179,0,3,0,52,0,52,0,0,0,1,0,0,0
eChild #180,0,3,0,55,0,55,0,0,0,1,0,0,0
eChild #181,0,1,0,35,0,35,0,0,0,4,0,0,0
eChild #182,0,0,0,18,0,18,0,0,0,0,0,0,0
eChild #183,0,0,0,19,0,19,0,0,0,0,0,0,0
eChild #184,0,1,0,11,0,11,0,0,0,0,0,0,0
eChild #185,0,1,0,77,0,77,0,0,0,9,0,0,0
eChild #186,0,12,0,32,0,32,0,0,0,4,0,0,0
eChild #187,0,0,0,40,0,40,0,0,0,0,0,0,0
eChild #188,0,0,0,81,0,81,0,0,0,4,0,0,0
eChild #189,0,4,0,32,0,32,0,0,0,5,0,0,0
eChild #190,0,0,0,112,0,112,0,0,0,0,0,0,0
eChild #191,0,2,0,45,0,45,0,0,0,0,0,0,0
eChild #192,0,1,0,31,0,31,0,0,0,1,0,0,0
eChild #193,0,0,0,25,0,25,0,0,0,6,0,0,0
eChild #194,0,2,0,36,0,36,0,0,0,0,0,0,0
eChild #195,0,1,0,36,0,36,0,0,0,0,0,0,0
eChild #196,0,2,0,116,0,116,0,0,0,0,0,0,0
eChild #197,0,0,0,82,0,82,0,0,0,4,0,0,0
eChild #198,0,1,0,195,0,195,0,0,0,0,0,0,0
eChild #199,0,2,0,141,0,141,0,0,0,0,0,0,0
eChild #200,0,0,0,99,0,99,0,0,0,1,0,0,0
eChild #201,0,0,0,26,0,26,0,0,0,9,0,0,0
eChild #202,0,1,0,267,0,267,0,0,0,2,0,0,0
eChild #203,0,11,0,142,0,142,0,0,0,0,0,0,0
eChild #204,0,0,0,77,0,77,0,0,0,3,0,0,0
eChild #205,0,0,0,0,0,5,0,0,0,0,0,0,0
eChild #206,0,4,0,59,0,59,0,0,0,6,0,0,0
eChild #207,0,5,0,119,0,119,0,0,0,3,0,0,0
eChild #208,0,11,0,134,0,134,0,0,0,2,0,0,0
eChild #209,0,1,0,63,0,63,0,0,0,4,0,0,0
eChild #210,0,1,0,80,0,80,0,0,0,2,0,0,0
eChild #211,0,1,0,83,0,83,0,0,0,6,0,0,0
eChild #212,0,0,0,119,0,119,0,0,0,2,0,0,0
eChild #213,0,0,0,10,0,10,0,0,0,1,0,0,0
eChild #214,0,0,0,3,0,3,0,0,0,2,0,0,0
eChild #215,0,1,0,181,0,181,0,0,0,1,0,0,0
eChild #216,0,0,0,29,0,29,0,0,0,3,0,0,0
eChild #217,0,0,0,8,0,8,0,0,0,1,0,0,0
eChild #218,0,5,0,8,0,8,0,0,0,4,0,0,0
eChild #219,0,3,0,10,0,10,0,0,0,0,0,0,0
eChild #220,0,2,0,124,0,124,0,0,0,19,0,0,0
eChild #221,0,3,0,0,0,0,0,0,0,2,0,0,0
eChild #222,0,0,0,8,0,8,0,0,0,2,0,0,0
eChild #223,0,1,0,155,0,155,0,0,0,3,0,0,0
eChild #224,0,13,0,97,0,97,0,0,0,0,0,0,0
eChild #225,0,1,0,58,0,58,0,0,0,0,0,0,0
eChild #226,0,6,0,50,0,50,0,0,0,4,0,0,0
eChild #227,0,3,0,41,0,41,0,0,0,1,0,0,0
eChild #228,0,0,0,47,0,47,0,0,0,1,0,0,0
eChild #229,0,0,0,0,0,1,0,0,0,3,0,0,0
eChild #230,0,0,0,16,0,16,0,0,0,1,0,0,0
eChild #231,0,0,0,0,0,2,0,0,0,3,0,0,0
eChild #232,0,2,0,111,0,111,0,0,0,2,0,0,0
eChild #233,0,0,0,204,0,204,0,0,0,1,0,0,0
eChild #234,0,5,0,131,0,131,0,0,0,5,0,0,0
eChild #235,0,6,0,90,0,90,0,0,0,7,0,0,0
eChild #236,0,1,0,10,0,10,0,0,0,3,0,0,0
eChild #237,0,1,0,56,0,56,0,0,0,3,0,0,0
eChild #238,0,1,0,111,0,111,0,0,0,3,0,0,0
eChild #239,0,2,0,30,0,30,0,0,0,0,0,0,0
eChild #240,0,0,0,22,0,22,0,0,0,0,0,0,0
eChild #241,0,0,0,0,0,0,0,0,0,1,0,0,0
eChild #242,0,2,0,16,0,16,0,0,0,0,0,0,0
eChild #243,0,1,0,107,0,107,0,0,0,1,0,0,0
eChild #244,0,1,0,3,0,3,0,0,0,2,0,0,0
eChild #245,0,0,0,173,0,173,0,0,0,1,0,0,0
eChild #246,0,0,0,13,0,13,0,0,0,12,0,0,0
eChild #247,0,4,0,0,0,13,0,0,0,7,0,0,0
eChild #248,0,1,0,38,0,38,0,0,0,2,0,0,0
eChild #249,0,3,0,83,0,83,0,0,0,1,0,0,0
eChild #250,0,4,0,0,0,3,0,0,0,4,0,0,0
eChild #251,0,4,0,96,0,96,0,0,0,1,0,0,0
eChild #252,0,3,0,26,0,26,0,0,0,3,0,0,0
eChild #253,0,4,0,185,0,185,0,0,0,1,0,0,0
eChild #254,0,2,0,64,0,64,0,0,0,4,0,0,0
eChild #255,0,4,0,52,0,52,0,0,0,4,0,0,0
eChild #256,0,1,0,0,0,2,0,0,0,0,0,0,0
eChild #257,0,0,0,0,0,2,0,0,0,1,0,0,0
eChild #258,0,1,0,61,0,61,0,0,0,1,0,0,0
eChild #259,0,0,0,9,0,9,0,0,0,1,0,0,0
eChild #260,0,0,0,0,0,4,0,0,0,1,0,0,0
eChild #261,0,5,0,1,0,1,0,0,0,2,0,0,0
eChild #262,0,1,0,20,0,20,0,0,0,5,0,0,0
eChild #263,0,1,0,37,0,37,0,0,0,0,0,0,0
eChild #264,0,0,0,67,0,67,0,0,0,5,0,0,0
eChild #265,0,6,0,20,0,20,0,0,0,11,0,0,0
eChild #266,0,1,0,9,0,9,0,0,0,0,0,0,0
eChild #267,0,1,0,88,0,88,0,0,0,1,0,0,0
eChild #268,0,0,0,4,0,4,0,0,0,2,0,0,0
eChild #269,0,3,0,29,0,29,0,0,0,3,0,0,0
eChild #270,0,0,0,44,0,44,0,0,0,0,0,0,0
eChild #271,0,3,0,98,0,98,0,0,0,2,0,0,0
eChild #272,0,5,0,71,0,71,0,0,0,0,0,0,0
eChild #273,0,1,0,49,0,49,0,0,0,1,0,0,0
eChild #274,0,0,0,3,0,3,0,0,0,1,0,0,0
eChild #275,0,2,0,15,0,15,0,0,0,4,0,0,0
eChild #276,0,0,0,136,0,136,0,0,0,3,0,0,0
eChild #277,0,0,0,8,0,8,0,0,0,1,0,0,0
eChild #278,0,2,0,51,0,51,0,0,0,5,0,0,0
eChild #279,0,2,0,14,0,14,0,0,0,0,0,0,0
eChild #280,0,2,0,107,0,107,0,0,0,6,0,0,0
eChild #281,0,1,0,43,0,43,0,0,0,3,0,0,0
eChild #282,0,0,0,24,0,24,0,0,0,0,0,0,0
eChild #283,0,7,0,26,0,26,0,0,0,6,0,0,0
eChild #284,0,1,0,0,0,1,0,0,0,0,0,0,0
eChild #285,0,0,0,9,0,9,0,0,0,12,0,0,0
eChild #286,0,1,0,6,0,6,0,0,0,1,0,0,0
eChild #287,0,1,0,46,0,46,0,0,0,0,0,0,0
eChild #288,0,1,0,8,0,8,0,0,0,0,0,0,0
eChild #289,0,2,0,81,0,81,0,0,0,0,0,0,0
eChild #290,0,0,0,95,0,95,0,0,0,1,0,0,0
eChild #291,0,2,0,19,0,19,0,0,0,16,0,0,0
eChild #292,0,2,0,0,0,3,0,0,0,0,0,0,0
eChild #293,0,2,0,48,0,48,0,0,0,1,0,0,0
eChild #294,0,1,0,133,0,133,0,0,0,1,0,0,0
eChild #295,0,0,0,0,0,3,0,0,0,2,0,0,0
eChild #296,0,2,0,58,0,58,0,0,0,0,0,0,0
eChild #297,0,0,0,126,0,126,0,0,0,4,0,0,0
eChild #298,0,0,0,42,0,42,0,0,0,5,0,0,0
eChild #299,0,0,0,134,0,134,0,0,0,2,0,0,0
eChild #300,0,0,0,27,0,27,0,0,0,2,0,0,0
eChild #301,0,0,0,59,0,59,0,0,0,4,0,0,0
eChild #302,0,10,0,21,0,21,0,0,0,0,0,0,0
eChild #303,0,3,0,38,0,38,0,0,0,0,0,0,0
eChild #304,0,0,0,6,0,6,0,0,0,2,0,0,0
eChild #305,0,0,0,64,0,64,0,0,0,2,0,0,0
eChild #306,0,1,0,20,0,20,0,0,0,1,0,0,0
eChild #307,0,1,0,53,0,53,0,0,0,0,0,0,0
eChild #308,0,0,0,2,0,2,0,0,0,0,0,0,0
eChild #309,0,0,0,29,0,29,0,0,0,0,0,0,0
eChild #310,0,0,0,35,0,35,0,0,0,1,0,0,0
eChild #311,0,0,0,17,0,17,0,0,0,1,0,0,0
eChild #312,0,0,0,20,0,20,0,0,0,2,0,0,0
eChild #313,0,7,0,46,0,46,0,0,0,2,0,0,0
eChild #314,0,2,0,169,0,169,0,0,0,9,0,0,0
eChild #315,0,2,0,13,0,13,0,0,0,1,0,0,0
eChild #316,0,0,0,93,0,93,0,0,0,0,0,0,0
eChild #317,0,0,0,50,0,50,0,0,0,0,0,0,0
eChild #318,0,1,0,44,0,44,0,0,0,2,0,0,0
eChild #319,0,0,0,49,0,49,0,0,0,0,0,0,0
eChild #320,0,8,0,52,0,52,0,0,0,1,0,0,0
eChild #321,0,2,0,44,0,44,0,0,0,7,0,0,0
eChild #322,0,1,0,4,0,4,0,0,0,1,0,0,0
eChild #323,0,3,0,47,0,47,0,0,0,4,0,0,0
eChild #324,0,0,0,192,0,192,0,0,0,1,0,0,0
eChild #325,0,0,0,51,0,51,0,0,0,3,0,0,0
eChild #326,0,3,0,100,0,100,0,0,0,3,0,0,0
