 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #866,0,6,0,3,6,0,8,0,0,0,8,0,0
eChild #867,0,2,2,0,13,0,6,0,0,0,2,0,2
eChild #868,0,5,0,4,60,0,0,0,0,0,5,0,0
eChild #869,0,1,0,9,60,0,0,0,0,0,1,0,0
eChild #870,0,2,0,3,97,0,1,0,1,0,2,0,0
eChild #871,0,5,0,3,125,0,0,0,0,0,5,0,0
eChild #872,0,0,0,3,219,0,0,0,0,0,0,0,0
eChild #873,0,1,0,2,134,0,0,0,0,0,1,0,0
eChild #874,0,0,0,2,340,0,5,0,0,0,0,0,0
eChild #875,0,0,0,1,145,0,0,0,0,0,0,0,0
eChild #876,0,1,0,4,56,0,0,0,0,0,1,0,0
eChild #877,0,1,0,6,29,0,0,0,0,0,2,0,0
eChild #878,0,0,0,16,208,0,0,0,1,0,0,0,0
eChild #879,0,0,1,2,60,0,1,0,1,0,1,0,1
eChild #880,0,0,0,1,31,0,11,0,0,0,0,0,0
eChild #881,0,0,0,3,116,0,0,0,0,0,0,0,0
eChild #882,0,0,0,9,9,0,0,0,2,0,0,0,0
eChild #883,0,0,0,2,6,0,1,0,0,0,0,0,0
eChild #884,0,0,0,5,37,0,3,0,0,0,0,0,0
eChild #885,0,0,0,11,12,0,1,0,2,0,0,0,0
eChild #886,0,1,0,17,100,0,0,0,0,0,1,0,0
eChild #887,0,0,1,8,31,0,1,0,1,0,1,0,1
eChild #888,0,1,1,0,67,0,2,0,2,0,1,0,1
eChild #889,0,0,0,5,108,0,3,0,1,0,0,0,0
eChild #890,0,0,0,9,13,0,0,0,0,0,0,0,0
eChild #891,0,3,0,7,12,0,1,0,1,0,3,0,0
eChild #892,0,1,0,3,11,0,4,0,0,0,1,0,0
eChild #893,0,0,0,3,124,0,0,0,0,0,0,0,0
eChild #894,0,6,0,3,55,0,0,0,0,0,6,0,0
eChild #895,0,0,0,12,31,0,1,0,0,0,0,0,0
eChild #896,0,3,0,3,53,0,1,0,0,0,4,0,0
eChild #897,0,2,0,10,36,0,0,0,0,0,2,0,0
eChild #898,0,0,0,3,11,0,0,0,0,0,0,0,0
eChild #899,0,3,1,0,4,0,1,0,0,0,3,0,1
eChild #900,0,0,0,9,116,0,2,0,0,0,0,0,0
eChild #901,0,1,0,11,11,0,3,0,0,0,2,0,0
eChild #902,0,9,0,6,24,0,0,0,0,0,10,0,0
eChild #903,0,0,1,2,32,0,3,0,2,0,1,0,1
eChild #904,0,0,0,6,52,0,1,0,1,0,0,0,0
eChild #905,0,1,0,7,251,0,0,0,0,0,1,0,0
eChild #906,0,2,0,6,193,0,1,0,0,0,2,0,0
eChild #907,0,1,0,11,17,0,1,0,2,0,1,0,0
eChild #908,0,1,0,4,7,0,1,0,1,0,1,0,0
eChild #909,0,1,0,3,345,0,2,0,2,0,1,0,0
eChild #910,0,1,0,6,243,0,0,0,0,0,1,0,0
eChild #911,0,1,0,5,70,0,0,0,0,0,1,0,0
eChild #912,0,1,0,8,10,0,3,0,1,0,1,0,0
eChild #913,0,1,0,2,81,0,3,0,1,0,1,0,0
eChild #914,0,0,0,6,36,0,0,0,2,0,0,0,0
eChild #915,0,0,1,2,159,0,1,0,2,0,1,0,1
eChild #916,0,1,0,3,84,0,0,0,0,0,1,0,0
eChild #917,0,0,0,1,125,0,2,0,1,0,0,0,0
eChild #918,0,1,1,0,107,0,2,0,2,0,1,0,1
eChild #919,0,0,0,1,77,0,11,0,1,0,0,0,0
eChild #920,0,0,0,9,56,0,4,0,2,0,0,0,0
eChild #921,0,0,0,7,164,0,2,0,0,0,0,0,0
eChild #922,0,0,0,1,61,0,0,0,0,0,0,0,0
eChild #923,0,2,1,0,15,0,1,0,1,0,3,0,1
eChild #924,0,0,0,16,64,0,3,0,0,0,0,0,0
eChild #925,0,0,2,7,126,0,4,0,2,0,2,0,2
eChild #926,0,0,0,3,103,0,5,0,1,0,0,0,0
eChild #927,0,3,0,1,155,0,0,0,1,0,3,0,0
eChild #928,0,0,0,8,290,0,1,0,1,0,0,0,0
eChild #929,0,0,0,1,1,0,3,0,0,0,0,0,0
eChild #930,0,0,0,9,56,0,1,0,1,0,0,0,0
eChild #931,0,0,0,1,69,0,0,0,0,0,0,0,0
eChild #932,0,0,3,0,56,0,3,0,0,0,1,0,3
eChild #933,0,0,0,3,238,0,6,0,1,0,0,0,0
eChild #934,0,0,0,8,27,0,4,0,3,0,0,0,0
eChild #935,0,0,0,3,12,0,0,0,0,0,0,0,0
eChild #936,0,0,1,0,130,0,1,0,0,0,0,0,1
eChild #937,0,1,1,0,54,0,1,0,0,0,1,0,1
eChild #938,0,1,0,2,202,0,0,0,0,0,1,0,0
eChild #939,0,2,0,6,33,0,1,0,0,0,2,0,0
eChild #940,0,6,0,2,218,0,0,0,0,0,6,0,0
eChild #941,0,2,0,3,3,0,11,0,1,0,2,0,0
eChild #942,0,1,1,0,46,0,1,0,0,0,1,0,1
eChild #943,0,0,0,3,134,0,0,0,0,0,0,0,0
eChild #944,0,1,0,4,245,0,0,0,0,0,2,0,0
eChild #945,0,0,0,10,12,0,0,0,0,0,0,0,0
eChild #946,0,0,0,9,387,0,0,0,2,0,0,0,0
eChild #947,0,0,1,0,194,0,2,0,1,0,0,0,1
eChild #948,0,0,0,1,329,0,4,0,2,0,0,0,0
eChild #949,0,1,2,0,36,0,5,0,0,0,2,0,2
eChild #950,0,0,0,1,90,0,2,0,0,0,0,0,0
eChild #951,0,2,1,0,12,0,3,0,0,0,3,0,1
eChild #952,0,0,2,1,123,0,2,0,1,0,2,0,2
eChild #953,0,1,0,4,26,0,2,0,1,0,1,0,0
eChild #954,0,1,0,7,32,0,1,0,0,0,1,0,0
eChild #955,0,2,0,3,26,0,0,0,0,0,2,0,0
eChild #956,0,3,2,0,62,0,3,0,3,0,3,0,2
eChild #957,0,8,1,6,31,0,2,0,2,0,8,0,1
eChild #958,0,1,1,0,220,0,1,0,0,0,1,0,1
eChild #959,0,1,0,2,68,0,1,0,2,0,1,0,0
eChild #960,0,0,0,10,79,0,0,0,1,0,0,0,0
eChild #961,0,0,1,0,31,0,4,0,0,0,1,0,1
eChild #962,0,1,0,3,167,0,1,0,0,0,1,0,0
eChild #963,0,0,0,16,213,0,1,0,1,0,0,0,0
eChild #964,0,0,0,4,6,0,0,0,4,0,0,0,0
eChild #965,0,0,0,1,78,0,6,0,0,0,0,0,0
eChild #966,0,3,2,0,77,0,3,0,1,0,3,0,2
eChild #967,0,2,1,0,85,0,7,0,0,0,4,0,1
eChild #968,0,1,0,8,165,0,0,0,0,0,1,0,0
eChild #969,0,1,0,5,23,0,0,0,0,0,1,0,0
eChild #970,0,2,0,3,13,0,5,0,1,0,2,0,0
eChild #971,0,1,0,3,57,0,1,0,1,0,1,0,0
eChild #972,0,0,0,1,144,0,0,0,0,0,0,0,0
eChild #973,0,1,0,3,59,0,1,0,0,0,1,0,0
eChild #974,0,2,0,1,45,0,3,0,2,0,2,0,0
eChild #975,0,1,0,18,18,0,0,0,0,0,1,0,0
eChild #976,0,0,0,3,23,0,2,0,0,0,0,0,0
eChild #977,0,0,1,0,55,0,5,0,0,0,1,0,1
eChild #978,0,0,0,3,104,0,1,0,0,0,0,0,0
eChild #979,0,2,0,1,84,0,5,0,0,0,3,0,0
eChild #980,0,0,0,5,47,0,1,0,1,0,0,0,0
eChild #981,0,0,0,12,113,0,0,0,1,0,0,0,0
eChild #982,0,0,1,8,85,0,2,0,3,0,1,0,1
eChild #983,0,0,0,2,49,0,1,0,0,0,0,0,0
eChild #984,0,0,2,0,171,0,2,0,0,0,2,0,2
eChild #985,0,2,0,2,120,0,1,0,0,0,3,0,0
eChild #986,0,0,1,0,139,0,1,0,0,0,1,0,1
eChild #987,0,0,0,8,138,0,3,0,0,0,0,0,0
eChild #988,0,1,0,10,42,0,0,0,0,0,1,0,0
eChild #989,0,0,0,1,178,0,0,0,1,0,0,0,0
eChild #990,0,3,0,2,78,0,5,0,1,0,3,0,0
eChild #991,0,0,0,2,8,0,7,0,4,0,0,0,0
eChild #992,0,1,1,0,38,0,4,0,2,0,1,0,1
eChild #993,0,1,0,28,146,0,0,0,0,0,1,0,0
eChild #994,0,1,0,3,232,0,0,0,0,0,1,0,0
eChild #995,0,4,0,6,60,0,0,0,0,0,4,0,0
eChild #996,0,9,1,0,37,0,3,0,0,0,9,0,1
eChild #997,0,1,0,3,101,0,0,0,0,0,1,0,0
eChild #998,0,0,1,0,82,0,2,0,0,0,1,0,1
eChild #999,0,1,0,2,410,0,0,0,0,0,1,0,0
eChild #1000,0,0,0,7,8,0,0,0,0,0,0,0,0
