p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,5,5,0,0,0,0,0
0,0,0,0,0,0,2,12,0,0,0,0,0
0,0,0,0,0,0,2,4,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,2,0,0,0
0,0,0,0,0,0,5,2,0,1,0,0,0
0,0,0,0,0,0,3,5,0,1,0,0,0
0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,0,0,0,15,2,0,1,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,1,0,0,0
0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,7,1,0,1,0,0,0
0,0,0,0,0,0,15,2,0,0,0,0,0
0,0,0,0,0,0,15,1,0,0,0,0,0
0,0,0,0,0,0,4,0,0,2,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,1,9,0,2,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,25,2,0,0,0,0,0
0,0,0,0,0,0,24,1,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,2,0,0,0
0,0,0,0,0,0,19,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,7,4,0,0,0,0,0
0,0,0,0,0,0,3,10,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,11,1,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,3,5,0,0,0,0,0
0,0,0,0,0,0,4,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,16,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,19,0,0,1,0,0,0
0,0,0,0,0,0,11,0,0,1,0,0,0
0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,10,0,0,1,0,0,0
0,0,0,0,0,0,17,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13,0,0,0,0,0,0
