Grammar Learned?,Learned Grammar,Expected Grammar,Total Time
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017429113388061523
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.016982078552246094
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017628192901611328
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017664194107055664
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017264127731323242
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017962932586669922
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017056941986083984
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017297029495239258
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017423152923583984
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017364025115966797
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.01745915412902832
